BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Charmed Realty,House for sale,1390000,3,2.0,1276.0,3401 Fort Independence St,"Bronx, NY 10463","3401 Fort Independence StBronx, NY 10463",United States,New York,Bronx County,The Bronx,Fort Independence Street,"3401 Fort Independence St, Bronx, NY 10463, USA",40.8807227,-73.8993457
Brokered by Morris Park Realty Group,Multi-family home for sale,1215000,13,7.0,5250.0,943 Croes Ave,"Bronx, NY 10473","943 Croes AveBronx, NY 10473",United States,New York,Bronx County,The Bronx,Croes Avenue,"943 Croes Ave, Bronx, NY 10473, USA",40.82384,-73.8695469
Brokered by CHRISTIE'S INTERNATIONAL REAL ESTATE NEW YORK,Multi-family home for sale,950000,9,7.0,3316.0,2108 Bathgate Ave,"Bronx, NY 10457","2108 Bathgate AveBronx, NY 10457",United States,New York,Bronx County,The Bronx,Bathgate Avenue,"2108 Bathgate Ave, Bronx, NY 10457, USA",40.8512643,-73.8944397
Brokered by Golden Doors Realty Corp,House for sale,650000,5,2.0,1951.0,687 E 232nd St,"Bronx, NY 10466","687 E 232nd StBronx, NY 10466",United States,New York,Bronx County,The Bronx,East 232nd Street,"687 E 232nd St, Bronx, NY 10466, USA",40.8931042,-73.8582396
Brokered by New American Realty Corp,Multi-family home for sale,1375000,8,3.0,3039.0,726 E 134th St,"Bronx, NY 10454","726 E 134th StBronx, NY 10454",United States,New York,Bronx County,The Bronx,East 134th Street,"726 E 134th St, Bronx, NY 10454, USA",40.8019854,-73.9144974
Brokered by RE/MAX 2000,House for sale,749999,9,3.0,2184.207862,2414 Tiebout Ave,"Bronx, NY 10458","2414 Tiebout AveBronx, NY 10458",United States,New York,Bronx County,The Bronx,Tiebout Avenue,"2414 Tiebout Ave, Bronx, NY 10458, USA",40.8595463,-73.8956582
Brokered by Exp Realty,House for sale,599999,2,2.0,1048.0,2566 Eastchester Rd,"Bronx, NY 10469","2566 Eastchester RdBronx, NY 10469",United States,New York,Bronx County,The Bronx,Eastchester Road,"2566 Eastchester Rd, Bronx, NY 10469, USA",40.8648218,-73.8430463
Brokered by Countrywide Real Estate Inc,House for sale,849000,3,2.0,1890.0,2021 Watson Ave,"Bronx, NY 10472","2021 Watson AveBronx, NY 10472",United States,New York,Bronx County,The Bronx,Watson Avenue,"2021 Watson Ave, Bronx, NY 10472, USA",40.8292519,-73.855841
Brokered by Shaw Properties,House for sale,489000,7,3.0,2500.0,4429 Matilda Ave,"Bronx, NY 10470","4429 Matilda AveBronx, NY 10470",United States,New York,Bronx County,The Bronx,Matilda Avenue,"4429 Matilda Ave, Bronx, NY 10470, USA",40.9000223,-73.8557587
Brokered by RE/MAX City Square,Multi-family home for sale,890000,6,5.0,2184.207862,2401 Walton Ave,"Bronx, NY 10468","2401 Walton AveBronx, NY 10468",United States,New York,Bronx County,The Bronx,Walton Avenue,"2401 Walton Ave, Bronx, NY 10468, USA",40.8610016,-73.9014141
Brokered by Elite Real Estate Group 1 Llc,House for sale,840000,3,2.0,1675.0,1459 Waring Ave,"Bronx, NY 10469","1459 Waring AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Waring Avenue,"1459 Waring Ave, Bronx, NY 10469, USA",40.8611137,-73.8439969
Brokered by RE/MAX City Square,Multi-family home for sale,890000,6,5.0,2184.207862,2401 Walton Ave,"Bronx, NY 10468","2401 Walton AveBronx, NY 10468",United States,New York,Bronx County,The Bronx,Walton Avenue,"2401 Walton Ave, Bronx, NY 10468, USA",40.8610016,-73.9014141
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,499998,3,3.0,2184.207862,1102 Harding Park,"Bronx, NY 10473","1102 Harding ParkBronx, NY 10473",United States,New York,Bronx County,The Bronx,Harding Park,"1102 Harding Park, Bronx, NY 10473, USA",40.8102178,-73.858745
Brokered by New Concept Sheiks Realty Inc.,House for sale,589000,3,2.0,1785.0,1524 Harding Park,"Bronx, NY 10473","1524 Harding ParkBronx, NY 10473",United States,New York,Bronx County,The Bronx,Harding Park,"1524 Harding Park, Bronx, NY 10473, USA",40.8086679,-73.857282
Brokered by BESMATCH REAL ESTATE,Multi-family home for sale,999000,8,3.0,3786.0,1118 Jackson Ave,"Bronx, NY 10456","1118 Jackson AveBronx, NY 10456",United States,New York,Bronx County,The Bronx,Jackson Avenue,"1118 Jackson Ave, Bronx, NY 10456, USA",40.8273908,-73.9031371
Brokered by Keller Williams Realty NYC Grp,House for sale,499000,2,1.0,992.0,4219 DE Reimer Ave Unit A,"Bronx, NY 10466","4219 DE Reimer Ave Unit ABronx, NY 10466",United States,New York,Bronx County,The Bronx,De Reimer Avenue,"4219 De Reimer Ave, Bronx, NY 10466, USA",40.8960621,-73.8441692
Brokered by Sungold Realty Corp,House for sale,1000000,8,3.0,2184.207862,3560 Carlisle Pl Unit 2,"Bronx, NY 10467","3560 Carlisle Pl Unit 2Bronx, NY 10467",United States,New York,Bronx County,The Bronx,Carlisle Place,"3560 Carlisle Pl, Bronx, NY 10467, USA",40.8781863,-73.8629257
Brokered by Re/Max In The City,Multi-family home for sale,1700000,3,2.3738608579684373,2484.0,1991 Crotona Ave,"Bronx, NY 10457","1991 Crotona AveBronx, NY 10457",United States,New York,Bronx County,The Bronx,Crotona Avenue,"1991 Crotona Ave, Bronx, NY 10457, USA",40.8467545,-73.8903153
Brokered by NYC Empire Realty Inc.,House for sale,700000,4,2.0,1890.0,919 E 224th St,"Bronx, NY 10466","919 E 224th StBronx, NY 10466",United States,New York,Bronx County,The Bronx,East 224th Street,"919 E 224th St, Bronx, NY 10466, USA",40.885187,-73.854142
Brokered by BESMATCH REAL ESTATE,Multi-family home for sale,715000,4,2.0,2052.0,3935 Monticello Ave,"Bronx, NY 10466","3935 Monticello AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Monticello Avenue,"3935 Monticello Ave, Bronx, NY 10466, USA",40.8898133,-73.8379299
Brokered by Keller Williams Realty Group,Multi-family home for sale,1025000,7,2.0,2400.0,1091 Pierce Ave,"Bronx, NY 10461","1091 Pierce AveBronx, NY 10461",United States,New York,Bronx County,The Bronx,Pierce Avenue,"1091 Pierce Ave, Bronx, NY 10461, USA",40.8464945,-73.850834
Brokered by Elite Real Estate Group 1 Llc,Multi-family home for sale,4195000,6,17.0,12733.0,2245 Creston Ave,"Bronx, NY 10453","2245 Creston AveBronx, NY 10453",United States,New York,Bronx County,The Bronx,Creston Avenue,"2245 Creston Ave, Bronx, NY 10453, USA",40.8569296,-73.9016966
Brokered by R A S Equity Partners,House for sale,634999,4,2.0,1732.0,4609 Richardson Ave,"Bronx, NY 10470","4609 Richardson AveBronx, NY 10470",United States,New York,Bronx County,The Bronx,Richardson Avenue,"4609 Richardson Ave, Bronx, NY 10470, USA",40.9028286,-73.8524821
Brokered by Exp Realty,Multi-family home for sale,600000,6,2.0,1634.0,1622 Adams St,"Bronx, NY 10460","1622 Adams StBronx, NY 10460",United States,New York,Bronx County,The Bronx,Adams Street,"1622 Adams St, Bronx, NY 10460, USA",40.8403637,-73.870081
Brokered by Exp Realty,Multi-family home for sale,1080000,5,2.0,2570.0,1110 Clarence Ave,"Bronx, NY 10465","1110 Clarence AveBronx, NY 10465",United States,New York,Bronx County,The Bronx,Clarence Avenue,"1110 Clarence Ave, Bronx, NY 10465, USA",40.8360249,-73.8189088
Brokered by ACG REALTY NY LLC,Multi-family home for sale,699000,5,2.3738608579684373,2090.0,723 E 211th St,"Bronx, NY 10467","723 E 211th StBronx, NY 10467",United States,New York,Bronx County,The Bronx,East 211th Street,"723 E 211th St, Bronx, NY 10467, USA",40.8777409,-73.8647117
Brokered by COMPASS,Co-op for sale,275000,2,1.0,815.0,800 Grand Concourse Apt Gms,"Bronx, NY 10451","800 Grand Concourse Apt GmsBronx, NY 10451",United States,New York,Bronx County,The Bronx,Grand Concourse,"800 Grand Concourse, Bronx, NY 10451, USA",40.8248699,-73.9229829
Brokered by Silverside Realty LLC,Multi-family home for sale,799000,6,2.3738608579684373,2000.0,4568 Carpenter Ave,"Bronx, NY 10470","4568 Carpenter AveBronx, NY 10470",United States,New York,Bronx County,The Bronx,Carpenter Avenue,"4568 Carpenter Ave, Bronx, NY 10470, USA",40.9027802,-73.8540588
