BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by E Realty International Corp,Co-op for sale,399000,2,1.0,1090.0,88-11 Elmhurst Ave Unit A4,"Elmhurst, NY 11373","88-11 Elmhurst Ave Unit A4Elmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,8811,"8811 Elmhurst Ave Apt A4, Elmhurst, NY 11373, USA",40.7455899,-73.8778899
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,599000,2,2.0,2184.207862,69-40 Yellowstone Blvd Unit 202,"Queens, NY 11375","69-40 Yellowstone Blvd Unit 202Queens, NY 11375",New York,Queens County,Queens,Forest Hills,6940,"6940 Yellowstone Blvd Apt 202, Forest Hills, NY 11375, USA",40.7230099,-73.84699
Brokered by Kestin Alice N,Co-op for sale,440000,2,1.0,2184.207862,35-38 75th St Unit 3G,"Jackson Heights, NY 11372","35-38 75th St Unit 3GJackson Heights, NY 11372",New York,Queens County,Queens,Flushing,35-38,"35-38 75th St #3c, Flushing, NY 11372, USA",40.7499534,-73.8912443
Brokered by Promise Realty LLC,Condo for sale,830000,2,2.0,2184.207862,213-02 42nd Ave Unit 7E,"Bayside, NY 11361","213-02 42nd Ave Unit 7EBayside, NY 11361",New York,Queens County,Queens,Bayside,213-02,"213-02 42nd Ave #7e, Bayside, NY 11361, USA",40.7624173,-73.7710902
Brokered by Sky Port Homes Llc,Condo for sale,450000,2,1.0,1249.0,113 Beach 60th St Unit 95,"Arverne, NY 11692","113 Beach 60th St Unit 95Arverne, NY 11692",New York,Queens County,Queens,Arverne,113,"113 Beach 60th St #95, Arverne, NY 11692, USA",40.5894946,-73.7896353
Brokered by COMPASS,Co-op for sale,940000,3,2.0,2184.207862,33-39 80th St Unit 1,"Queens, NY 11372","33-39 80th St Unit 1Queens, NY 11372",New York,Queens County,Queens,Jackson Heights,3339,"3339 80th St Apt 1, Jackson Heights, NY 11372, USA",40.7553599,-73.88722
Brokered by East Coast Realty Partners,Co-op for sale,379000,2,1.0,2184.207862,64-00 Saunders St Unit 6E,"Rego Park, NY 11374","64-00 Saunders St Unit 6ERego Park, NY 11374",New York,Queens County,Queens,Rego Park,6400,"6400 Saunders St #6e, Rego Park, NY 11374, USA",40.7286188,-73.8616623
Brokered by Douglas Elliman - Bayside,Co-op for sale,299000,1,1.0,800.0,92-30 56th Ave Unit 3G,"Elmhurst, NY 11373","92-30 56th Ave Unit 3GElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,92-30,"92-30 56th Ave #3g, Elmhurst, NY 11373, USA",40.7365158,-73.8687964
Brokered by E Realty International Corp,Condo for sale,579000,2,2.0,750.0,140-31 Cherry Ave Unit 9A,"Flushing, NY 11355","140-31 Cherry Ave Unit 9AFlushing, NY 11355",New York,Queens County,Queens,Flushing,140-31,"140-31 Cherry Ave #9a, Flushing, NY 11355, USA",40.75467,-73.821996
Brokered by COMPASS,Co-op for sale,579000,2,1.0,2184.207862,34-41 85th St Unit 3O,"Jackson Heights, NY 11372","34-41 85th St Unit 3OJackson Heights, NY 11372",New York,Queens County,Queens,Flushing,34-41,"34-41 85th St #3a, Flushing, NY 11372, USA",40.7531191,-73.8818757
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,418000,2,1.0,2184.207862,94-11 69 Ave Unit 307,"Forest Hills, NY 11375","94-11 69 Ave Unit 307Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,9411,"9411 69th Ave Apt 307, Forest Hills, NY 11375, USA",40.7155199,-73.8530199
Brokered by Apple Realty Group Corp,Condo for sale,700000,2,2.0,1124.0,168-03 Powells Cove Blvd Unit 14,"Whitestone, NY 11357","168-03 Powells Cove Blvd Unit 14Whitestone, NY 11357",New York,Queens County,Queens,Beechhurst,16803,"16803 Powells Cove Blvd #14, Beechhurst, NY 11357, USA",40.7942255,-73.7950678
Brokered by Halvatzis Realty Inc,Co-op for sale,225000,1,1.0,2184.207862,21-68 35th St Unit 5D,"Astoria, NY 11105","21-68 35th St Unit 5DAstoria, NY 11105",New York,Queens County,Queens,Astoria,21-68,"21-68 35th St #5d, Astoria, NY 11105, USA",40.7753572,-73.9085482
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,198000,1,1.0,2184.207862,65-15 Alderton St Unit 1A,"Rego Park, NY 11374","65-15 Alderton St Unit 1ARego Park, NY 11374",New York,Queens County,Queens,Rego Park,65-15,"65-15 Alderton St #1a, Rego Park, NY 11374, USA",40.720847,-73.858929
Brokered by RE/MAX City Square,Co-op for sale,204888,3,1.0,2184.207862,67-12 Yellowstone Blvd Unit G16,"Forest Hills, NY 11375","67-12 Yellowstone Blvd Unit G16Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6712,"6712 Yellowstone Blvd Apt G16, Forest Hills, NY 11375, USA",40.7284499,-73.8492399
Brokered by Chous Realty Group Inc,Co-op for sale,268000,1,1.0,850.0,142-20 26 Ave Unit 5G,"Flushing, NY 11354","142-20 26 Ave Unit 5GFlushing, NY 11354",New York,Queens County,Queens,Flushing,14220,"14220 26th Ave #5b, Flushing, NY 11354, USA",40.7741978,-73.8256676
Brokered by Magic Of Great Neck Realty Inc,Co-op for sale,649000,2,2.0,1500.0,27010 Grand Central Pkwy Apt 25K,"Floral Park, NY 11005","27010 Grand Central Pkwy Apt 25KFloral Park, NY 11005",New York,Queens County,Queens,Little Neck,270-10,"270-10 Grand Central Pkwy #25k, Little Neck, NY 11362, USA",40.7568337,-73.715194
Brokered by Keller Williams Rlty Landmark,Co-op for sale,439000,2,1.0,900.0,13-56 Bell Blvd Unit 2,"Bayside, NY 11360","13-56 Bell Blvd Unit 2Bayside, NY 11360",New York,Queens County,Queens,Bayside,13-56,"13-56 Bell Blvd #2, Bayside, NY 11360, USA",40.7877465,-73.7810708
Brokered by DNLS Real Estate Mgmt LLC,Co-op for sale,349999,1,1.0,2184.207862,97-37 63rd Rd Unit 11F,"Rego Park, NY 11374","97-37 63rd Rd Unit 11FRego Park, NY 11374",New York,Queens County,Queens,Rego Park,97-37,"97-37 63rd Rd #11f, Rego Park, NY 11374, USA",40.7318958,-73.8599645
Brokered by COMPASS,Pending,1225000,4,2.0,2184.207862,34-47 80th St Unit 31,"Queens, NY 11372","34-47 80th St Unit 31Queens, NY 11372",New York,Queens County,Queens,Jackson Heights,3447,"3447 80th St Apt 31, Jackson Heights, NY 11372, USA",40.7535399,-73.8868899
Brokered by Lombardo Homes & Estates,Co-op for sale,318888,1,1.0,875.0,99-25 60th Ave Unit 6G,"Corona, NY 11368","99-25 60th Ave Unit 6GCorona, NY 11368",New York,Queens County,Queens,Corona,99-25,"99-25 60th Ave #6g, Corona, NY 11368, USA",40.736926,-73.8577614
Brokered by Charles H. Greenthal Property,Co-op for sale,799000,2,2.0,1549.0,27010 Grand Central Pkwy Apt 24K,"Floral Park, NY 11005","27010 Grand Central Pkwy Apt 24KFloral Park, NY 11005",New York,Queens County,Queens,Little Neck,270-10,"270-10 Grand Central Pkwy #24k, Little Neck, NY 11362, USA",40.7568337,-73.715194
Brokered by Prospes Real Estate Corp,Condo for sale,899999,3,3.0,1750.0,148-09 Northern Blvd Unit 5G,"Flushing, NY 11354","148-09 Northern Blvd Unit 5GFlushing, NY 11354",New York,Queens County,Queens,Flushing,148-09,"148-09 Northern Blvd #5d, Flushing, NY 11354, USA",40.7654814,-73.8178731
Brokered by Prospes Real Estate Corp,Condo for sale,899999,3,3.0,1750.0,148-09 Northern Blvd Unit 5G,"Flushing, NY 11354","148-09 Northern Blvd Unit 5GFlushing, NY 11354",New York,Queens County,Queens,Flushing,148-09,"148-09 Northern Blvd #5d, Flushing, NY 11354, USA",40.7654814,-73.8178731
NoBroker,Condo for sale,999000,2,2.0,1187.0,133-38 Sanford Ave Unit 16D,"Flushing, NY 11355","133-38 Sanford Ave Unit 16DFlushing, NY 11355",New York,Queens County,Queens,Flushing,13338,"13338 Sanford Ave # 16b, Flushing, NY 11355, USA",40.7560001,-73.8293002
Brokered by City Realty Group,Condo for sale,728000,3,2.0,1450.0,41-38 66th St Unit 5B,"Woodside, NY 11377","41-38 66th St Unit 5BWoodside, NY 11377",New York,Queens County,Queens,Woodside,41-38,"41-38 66th St #5b, Woodside, NY 11377, USA",40.7436792,-73.8983202
Brokered by Charles H. Greenthal Property,Co-op for sale,959000,3,4.0,1993.0,27110 Grand Central Pkwy Apt 11V,"Floral Park, NY 11005","27110 Grand Central Pkwy Apt 11VFloral Park, NY 11005",New York,Queens County,Queens,Queens Village,27110,"27110 Grand Central Pkwy #11, Queens Village, NY 11005, USA",40.7564761,-73.7212008
Brokered by Keller Williams NYC,Condo for sale,744000,2,1.0,890.0,32-86 33rd St Unit D7,"Queens, NY 11106","32-86 33rd St Unit D7Queens, NY 11106",New York,Queens County,Queens,Astoria,32-86,"32-86 33rd St d7, Astoria, NY 11106, USA",40.7592629,-73.9257407
Brokered by Douglas Elliman - Bayside,Co-op for sale,395250,1,1.0,650.0,31-85 Crescent St Unit 410,"Astoria, NY 11106","31-85 Crescent St Unit 410Astoria, NY 11106",New York,Queens County,Queens,Astoria,3185,"3185 Crescent St Apt 410, Astoria, NY 11106, USA",40.7642499,-73.92761
Brokered by Canaan Realty International,Condo for sale,1450000,3,3.0,1855.0,40-26 College Point Blvd Unit 18F,"Flushing, NY 11354","40-26 College Point Blvd Unit 18FFlushing, NY 11354",New York,Queens County,Queens,Flushing,40-26,"40-26 College Point Blvd #18d, Flushing, NY 11354, USA",40.7573108,-73.8341865
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,297000,1,1.0,800.0,102-36 64 Ave Unit 4A,"Forest Hills, NY 11375","102-36 64 Ave Unit 4AForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,10236,"10236 64th Ave Apt 4d, Forest Hills, NY 11375, USA",40.7322799,-73.85181
Brokered by Miller & Miller Real Estate,Co-op for sale,244900,1,1.0,518.0,260-46 73rd Ave Unit A1,"Glen Oaks, NY 11004","260-46 73rd Ave Unit A1Glen Oaks, NY 11004",New York,Queens County,Queens,Glen Oaks,260-46,"260-46 73rd Ave a1, Glen Oaks, NY 11004, USA",40.7511183,-73.7160095
Brokered by Coldwell Banker Kueber Realty,Co-op for sale,230000,1,1.0,2184.207862,108-50 62 Dr Unit 3K,"Forest Hills, NY 11375","108-50 62 Dr Unit 3KForest Hills, NY 11375",New York,Queens County,Queens,Flushing,108-50,"108-50 62nd Dr #3a, Flushing, NY 11375, USA",40.736005,-73.849174
Brokered by COMPASS,Co-op for sale,539999,3,2.0,2184.207862,33-04 93rd St Unit 6S,"Jackson Heights, NY 11372","33-04 93rd St Unit 6SJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,33-04,"33-04 93rd St Apt 6N, Jackson Heights, NY 11372, USA",40.7563263,-73.8752379
Brokered by Tapestry Real Estate of Queens,Co-op for sale,270000,2,1.0,700.0,21-78 35 St Unit 5F,"Astoria, NY 11101","21-78 35 St Unit 5FAstoria, NY 11101",New York,Queens County,Queens,Astoria,21-78,"21-78 35th St #5f, Astoria, NY 11105, USA",40.7751901,-73.9090015
Brokered by Macaluso Realty,Co-op for sale,240000,2,1.0,2184.207862,83-85 Woodhaven Blvd Unit 2S,"Woodhaven, NY 11421","83-85 Woodhaven Blvd Unit 2SWoodhaven, NY 11421",New York,Queens County,Queens,Woodhaven,83-85,"83-85 Woodhaven Blvd #2s, Woodhaven, NY 11421, USA",40.6987743,-73.8529203
Brokered by Century Homes Realty Group LLC,Condo for sale,628000,3,2.0,900.0,82-25 Queens Blvd Unit 3D,"Elmhurst, NY 11373","82-25 Queens Blvd Unit 3DElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,82-25,"82-25 Queens Blvd #3b, Elmhurst, NY 11373, USA",40.7376925,-73.8803546
Brokered by COMPASS,Co-op for sale,399000,2,1.0,2184.207862,34-10 94th St Unit 2D,"Jackson Heights, NY 11372","34-10 94th St Unit 2DJackson Heights, NY 11372",New York,Queens County,Queens,Flushing,34-10,"34-10 94th St #2d, Flushing, NY 11372, USA",40.7544847,-73.8740993
Brokered by Macaluso Realty,Co-op for sale,240000,2,1.0,2184.207862,83-85 Woodhaven Blvd Unit 2S,"Woodhaven, NY 11421","83-85 Woodhaven Blvd Unit 2SWoodhaven, NY 11421",New York,Queens County,Queens,Woodhaven,83-85,"83-85 Woodhaven Blvd #2s, Woodhaven, NY 11421, USA",40.6987743,-73.8529203
Brokered by Getmore Realty Inc,Co-op for sale,359000,2,1.0,950.0,141-09 28 Ave Unit 1D,"Flushing, NY 11354","141-09 28 Ave Unit 1DFlushing, NY 11354",New York,Queens County,Queens,Flushing,141-9,"141-9 28th Ave #1d, Flushing, NY 11354, USA",40.7733297,-73.8274665
Brokered by Redfin Real Estate,Co-op for sale,400000,2,1.0,2184.207862,34-49 81st St Unit 5Y,"Jackson Heights, NY 11372","34-49 81st St Unit 5YJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,3449,"3449 81st St Apt 5s, Jackson Heights, NY 11372, USA",40.7536299,-73.88596
Brokered by Charles H. Greenthal Property,Pending,289000,1,2.0,1213.0,27110 Grand Central Pkwy Apt 1O,"Floral Park, NY 11005","27110 Grand Central Pkwy Apt 1OFloral Park, NY 11005",New York,Queens County,Queens,Queens Village,27110,"27110 Grand Central Pkwy #1o, Queens Village, NY 11005, USA",40.7564761,-73.7212008
Brokered by WRL Realty LLC,Co-op for sale,379000,2,1.0,900.0,78-16 Main St Unit 1K,"Flushing, NY 11367","78-16 Main St Unit 1KFlushing, NY 11367",New York,Queens County,Queens,Flushing,78-16,"78-16 Main St #1f, Flushing, NY 11367, USA",40.7194655,-73.8183058
Brokered by Winzone Realty Inc,Co-op for sale,389000,1,1.0,900.0,44-10 Ketcham St Unit 5B,"Elmhurst, NY 11373","44-10 Ketcham St Unit 5BElmhurst, NY 11373",New York,Queens County,Queens,Flushing,4410,"4410 Ketcham St #5b, Queens, NY 11373, USA",40.7427717,-73.8796707
Brokered by Century Homes Realty Group LLC,Co-op for sale,385000,1,1.0,2184.207862,35-40 82nd St Unit 2A,"Jackson Heights, NY 11372","35-40 82nd St Unit 2AJackson Heights, NY 11372",New York,Queens County,Queens,Flushing,35-40,"35-40 82nd St #2a, Flushing, NY 11372, USA",40.7505242,-73.8847507
Brokered by All Area Brokerage Inc,Co-op for sale,130000,3,1.0,2184.207862,87-15 165th St Unit 4B,"Jamaica, NY 11432","87-15 165th St Unit 4BJamaica, NY 11432",New York,Queens County,Queens,Jamaica,87-15,"87-15 165th St #4b, Jamaica, NY 11432, USA",40.7104509,-73.7982064
Brokered by B Square Realty,Condo for sale,555000,1,1.0,649.0,158-15 Union Tpke Unit 411N,"Fresh Meadows, NY 11366","158-15 Union Tpke Unit 411NFresh Meadows, NY 11366",New York,Queens County,Queens,Flushing,15815,"15815 Union Tpke #411n, Flushing, NY 11366, USA",40.7206509,-73.808539
Brokered by Prime Realty,Co-op for sale,349000,2,1.0,2184.207862,83-75 118 St Unit 2I,"Kew Gardens, NY 11415","83-75 118 St Unit 2IKew Gardens, NY 11415",New York,Queens County,Queens,Jamaica,83-75,"83-75 118th St #2i, Jamaica, NY 11415, USA",40.7052273,-73.8336358
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,300000,1,1.0,2184.207862,64-09 39 Ave Unit 1,"Woodside, NY 11377","64-09 39 Ave Unit 1Woodside, NY 11377",New York,Queens County,Queens,Woodside,6409,"6409 39th Ave Apt 1, Woodside, NY 11377, USA",40.7464499,-73.89982
Brokered by Keller Williams Realty Liberty,Co-op for sale,450000,2,2.0,2184.207862,254-15 74 Ave Unit 1ST,"Glen Oaks, NY 11004","254-15 74 Ave Unit 1STGlen Oaks, NY 11004",New York,Queens County,Queens,Glen Oaks,254-15,"254-15 74th Ave #1st, Glen Oaks, NY 11004, USA",40.7475547,-73.718359
Brokered by Houlihan Lawrence,Pending,205000,1,1.0,660.0,5921 Calloway St Apt 2U,"Corona, NY 11368","5921 Calloway St Apt 2UCorona, NY 11368",New York,Queens County,Queens,Corona,5921,"5921 Calloway St #2a, Corona, NY 11368, USA",40.7376662,-73.8566546
Brokered by B Square Realty,Condo for sale,599000,2,2.0,705.0,37-32 89th St Unit 1B,"Jackson Heights, NY 11372","37-32 89th St Unit 1BJackson Heights, NY 11372",New York,Queens County,Queens,Flushing,37-32,"37-32 89th St #1b, Queens, NY 11372, USA",40.7494499,-73.8778676
Brokered by New Group Realty Inc,Condo for sale,729000,2,2.0,950.0,149-06 Northern Blvd Unit 303,"Flushing, NY 11354","149-06 Northern Blvd Unit 303Flushing, NY 11354",New York,Queens County,Queens,Flushing,14906,"14906 Northern Blvd # 303, Flushing, NY 11354, USA",40.7650102,-73.8167757
Brokered by Moorstone Real Estate,Co-op for sale,399999,2,1.0,2184.207862,83-80 118th St Unit 5E,"Kew Gardens, NY 11415","83-80 118th St Unit 5EKew Gardens, NY 11415",New York,Queens County,Queens,Kew Gardens,83-80,"83-80 118th St #5e, Queens, NY 11415, USA",40.7047878,-73.8344551
Brokered by Winzone Realty Inc,Co-op for sale,397000,2,1.0,1000.0,84-20 51 Ave Unit 2B,"Elmhurst, NY 11373","84-20 51 Ave Unit 2BElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,84-20,"84-20 51st Ave #2b, Elmhurst, NY 11373, USA",40.7381747,-73.8785246
Brokered by Tri State Han Mi Realty Inc,Condo for sale,699000,2,2.0,1030.0,147-48 Roosevelt Ave Unit 2C,"Flushing, NY 11354","147-48 Roosevelt Ave Unit 2CFlushing, NY 11354",New York,Queens County,Queens,Flushing,147-48,"147-48 Roosevelt Ave #2c, Flushing, NY 11354, USA",40.7627559,-73.8168695
Brokered by Utopia Real Estate,Co-op for sale,294500,1,1.0,2184.207862,35-45 81 St Unit C1,"Jackson Heights, NY 11372","35-45 81 St Unit C1Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,35-45,"35-45 81st St c1, Jackson Heights, NY 11372, USA",40.7505078,-73.8851355
Brokered by Benjamin Realty Since 1980,Co-op for sale,208000,3,1.0,2184.207862,76-36 113th St Unit 3F,"Forest Hills, NY 11375","76-36 113th St Unit 3FForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,76-36,"76-36 113th St #3f, Forest Hills, NY 11375, USA",40.7170693,-73.8332429
Brokered by RE/MAX City Square,Co-op for sale,235000,1,1.0,2184.207862,65-38 Booth St Unit 6H,"Rego Park, NY 11374","65-38 Booth St Unit 6HRego Park, NY 11374",New York,Queens County,Queens,Rego Park,65-38,"65-38 Booth St #6h, Rego Park, NY 11374, USA",40.7267837,-73.8587799
Brokered by Luxdeal Realty Llc,Co-op for sale,385000,2,1.0,920.0,97-40 62nd Dr Unit 3H,"Rego Park, NY 11374","97-40 62nd Dr Unit 3HRego Park, NY 11374",New York,Queens County,Queens,Rego Park,97-40,"97-40 62nd Dr #3h, Rego Park, NY 11374, USA",40.7325379,-73.8601516
Brokered by Charles Rutenberg Realty Inc,Condo for sale,825000,3,2.0,2184.207862,63-14 Queens Blvd Unit 3L,"Woodside, NY 11377","63-14 Queens Blvd Unit 3LWoodside, NY 11377",New York,Queens County,Queens,Flushing,6314,"6314 Queens Blvd STE 3E, Flushing, NY 11377, USA",40.7407971,-73.9021337
Brokered by P R O Links Realty Inc,Condo for sale,485000,1,1.0,575.0,62-96 Woodhaven Blvd Unit 5R,"Rego Park, NY 11374","62-96 Woodhaven Blvd Unit 5RRego Park, NY 11374",New York,Queens County,Queens,Middle Village,62-96,"62-96 Woodhaven Blvd #5f, Middle Village, NY 11379, USA",40.7245332,-73.8696876
Brokered by Chous Realty Group Inc,Co-op for sale,299000,1,1.0,2184.207862,144-44 41st Ave Unit 6A,"Flushing, NY 11355","144-44 41st Ave Unit 6AFlushing, NY 11355",New York,Queens County,Queens,Flushing,144-44,"144-44 41st Ave #6a, Flushing, NY 11355, USA",40.7607762,-73.8197115
Brokered by Century Homes Realty Group LLC,Condo for sale,465000,2,2.0,708.0,104-21 39th Ave Unit 212D,"Corona, NY 11368","104-21 39th Ave Unit 212DCorona, NY 11368",New York,Queens County,Queens,Corona,10421,"10421 39th Ave #212D, Corona, NY 11368, USA",40.7511218,-73.8614488
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,278000,1,1.0,750.0,138-28 68th Dr Unit 1A,"Flushing, NY 11367","138-28 68th Dr Unit 1AFlushing, NY 11367",New York,Queens County,Queens,Flushing,138-28,"138-28 68th Dr #1a, Flushing, NY 11367, USA",40.7306353,-73.8276823
Brokered by RE MAX 1st Choice,Condo for sale,685000,2,2.0,2184.207862,64-34 Grand Central Pkwy Unit 1B,"Forest Hills, NY 11375","64-34 Grand Central Pkwy Unit 1BForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,64-34,"64-34 Grand Central Pkwy #1b, Forest Hills, NY 11375, USA",40.7332174,-73.8448704
Brokered by East Coast REALTORS Inc,Co-op for sale,449000,2,2.0,1200.0,23-45 Bell Blvd Unit 2B,"Bayside, NY 11360","23-45 Bell Blvd Unit 2BBayside, NY 11360",New York,Queens County,Queens,Bayside,23-45,"23-45 Bell Blvd #2b, Bayside, NY 11360, USA",40.7812626,-73.7745671
Brokered by Jamie & Connie Real Estate Grp,Condo for sale,548000,1,1.0,950.0,144-85 Roosevelt Ave Unit 5E,"Flushing, NY 11354","144-85 Roosevelt Ave Unit 5EFlushing, NY 11354",New York,Queens County,Queens,Flushing,144-85,"144-85 Roosevelt Ave #5e, Flushing, NY 11354, USA",40.7626705,-73.8191386
Brokered by Showcase Realty Inc,Co-op for sale,269000,3,1.0,2184.207862,144-11 Sanford Ave Unit 6L,"Flushing, NY 11355","144-11 Sanford Ave Unit 6LFlushing, NY 11355",New York,Queens County,Queens,Flushing,144-11,"144-11 Sanford Ave #6c, Flushing, NY 11355, USA",40.7592939,-73.8203855
Brokered by Compass Greater NY LLC,Co-op for sale,449000,2,1.0,764.0,261-36 Langston Ave Unit 2ND,"Glen Oaks, NY 11004","261-36 Langston Ave Unit 2NDGlen Oaks, NY 11004",New York,Queens County,Queens,Glen Oaks,261-36,"261-36 Langston Ave #2, Glen Oaks, NY 11004, USA",40.7526861,-73.7166669
Brokered by Corcoran Park Avenue South,Pending,825000,2,2.0,930.0,41-18 27th St Apt 1A,"New York, NY 11101","41-18 27th St Apt 1ANew York, NY 11101",New York,Queens County,Queens,Long Island City,41-18,"41-18 27th St #1a, Long Island City, NY 11101, USA",40.7515161,-73.9389442
Brokered by The Co-op Connection,Co-op for sale,410000,2,2.0,2184.207862,110-55 72nd Rd Unit 309,"Forest Hills, NY 11375","110-55 72nd Rd Unit 309Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,11055,"11055 72nd Rd Apt 309, Forest Hills, NY 11375, USA",40.7203199,-73.84052
Brokered by Sany Realty Group Llc,Co-op for sale,268000,1,1.0,660.0,26-25 141 St Unit 5A,"Flushing, NY 11354","26-25 141 St Unit 5AFlushing, NY 11354",New York,Queens County,Queens,Flushing,26-25,"26-25 141st St #5a, Flushing, NY 11354, USA",40.7739672,-73.8277862
Brokered by Jamie & Connie Real Estate Grp,Condo for sale,660000,2,2.0,970.0,82-25 Queens Blvd Unit 4A,"Elmhurst, NY 11373","82-25 Queens Blvd Unit 4AElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,82-25,"82-25 Queens Blvd #4a, Elmhurst, NY 11373, USA",40.7376925,-73.8803546
Brokered by Exp Realty,Co-op for sale,269995,1,1.0,2184.207862,61-20 Grand Central Pkwy Unit C102,"Forest Hills, NY 11375","61-20 Grand Central Pkwy Unit C102Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,61-20,"61-20 Grand Central Pkwy #102, Forest Hills, NY 11375, USA",40.7379227,-73.8470718
Brokered by Realty Connect Usa L I Inc,Co-op for sale,519000,2,2.0,1079.0,110-35 72 Rd Unit 108,"Forest Hills, NY 11375","110-35 72 Rd Unit 108Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,11035,"11035 72nd Rd Apt 108, Forest Hills, NY 11375, USA",40.7203199,-73.84052
Brokered by Crossings Realty,Co-op for sale,199000,1,1.0,600.0,83-52 Talbot St Unit 2G,"Kew Gardens, NY 11415","83-52 Talbot St Unit 2GKew Gardens, NY 11415",New York,Queens County,Queens,Jamaica,83-52,"83-52 Talbot St #2g, Jamaica, NY 11415, USA",40.7085553,-73.8279947
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,518000,3,2.0,2184.207862,3304 Junction Blvd Apt 4S,"Jackson Heights, NY 11372","3304 Junction Blvd Apt 4SJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,3304,"3304 Junction Blvd #4d, Jackson Heights, NY 11372, USA",40.7568027,-73.8736566
Brokered by Voro Llc,Co-op for sale,278000,1,1.0,2184.207862,39-82 65th Pl Unit 4F,"Woodside, NY 11377","39-82 65th Pl Unit 4FWoodside, NY 11377",New York,Queens County,Queens,Flushing,39-82,"39-82 65th Pl #4f, Queens, NY 11377, USA",40.7439196,-73.8992843
Brokered by COMPASS,Co-op for sale,469000,2,1.0,2184.207862,21-41 34th Ave Unit 5D,"Astoria, NY 11106","21-41 34th Ave Unit 5DAstoria, NY 11106",New York,Queens County,Queens,Astoria,21-41,"21-41 34th Ave #5d, Astoria, NY 11106, USA",40.7623991,-73.9321744
Brokered by Weichert Realtors TMT Group,Co-op for sale,225000,1,1.0,2184.207862,35-41 205 St Unit 291,"Bayside, NY 11361","35-41 205 St Unit 291Bayside, NY 11361",New York,Queens County,Queens,Bayside,3541,"3541 205th St # 291, Bayside, NY 11361, USA",40.7667099,-73.78272
Brokered by COMPASS,Co-op for sale,189990,1,1.0,2184.207862,151-31 88th St Unit 2F,"Howard Beach, NY 11414","151-31 88th St Unit 2FHoward Beach, NY 11414",New York,Queens County,Queens,Jamaica,151-31,"151-31 88th St #2f, Jamaica, NY 11414, USA",40.6668092,-73.8471901
Brokered by CENTURY 21 Homefront,Condo for sale,639000,2,2.0,800.0,144-49 Barclay Ave Unit 7B,"Queens, NY 11355","144-49 Barclay Ave Unit 7BQueens, NY 11355",New York,Queens County,Queens,Flushing,14449,"14449 Barclay Ave APT 7A, Flushing, NY 11355, USA",40.7603904,-73.8194905
Brokered by Century 21 Bay Benjamin,Condo for sale,349000,3,1.0,500.0,2 Bay Club Dr Apt 15Z4,"Bayside, NY 11360","2 Bay Club Dr Apt 15Z4Bayside, NY 11360",New York,Queens County,Queens,Bayside,2,"2 Bay Club Dr Apartment 15z4, Bayside, NY 11360, USA",40.778411,-73.781048
Brokered by NY Empire Real Estate,Co-op for sale,275000,1,1.0,2184.207862,98-20 62 Dr Unit 15F,"Rego Park, NY 11374","98-20 62 Dr Unit 15FRego Park, NY 11374",New York,Queens County,Queens,Rego Park,9820,"9820 62nd Dr Apt 15h, Rego Park, NY 11374, USA",40.7334099,-73.85851
Brokered by Winzone Realty Inc,Co-op for sale,219000,1,1.0,2184.207862,68-05 138 St Unit 3B,"Kew Gardens Hills, NY 11367","68-05 138 St Unit 3BKew Gardens Hills, NY 11367",New York,Queens County,Queens,Flushing,68-5,"68-5 138th St #3b, Flushing, NY 11367, USA",40.7315119,-73.8286528
Brokered by City Realty Group,Co-op for sale,449000,2,1.0,2184.207862,99-72 66 Rd Unit 7C,"Rego Park, NY 11374","99-72 66 Rd Unit 7CRego Park, NY 11374",New York,Queens County,Queens,Rego Park,99-72,"99-72 66th Rd #7c, Rego Park, NY 11374, USA",40.7282347,-73.8522092
