BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Citywide Deals,Condo for sale,1899000,3,2.0,1900.0,105 Oceana Dr E Ph 1D,"Brooklyn, NY 11235","105 Oceana Dr E Ph 1DBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,105,"105 Oceana Dr E Ph 1D, Brooklyn, NY 11235, USA",40.5763957,-73.9575654
Brokered by COMPASS,Co-op for sale,155000,3,1.0,2184.207862,1275 E 51st St Apt 5Z,"Brooklyn, NY 11234","1275 E 51st St Apt 5ZBrooklyn, NY 11234",New York,Kings County,Brooklyn,Flatlands,1275,"1275 E 51st St #5c, Brooklyn, NY 11234, USA",40.6299057,-73.9265933
Brokered by Serhant,Co-op for sale,795000,2,1.0,2184.207862,651 Vanderbilt St Apt 7K,"Brooklyn, NY 11218","651 Vanderbilt St Apt 7KBrooklyn, NY 11218",New York,Kings County,Brooklyn,Windsor Terrace,651,"651 Vanderbilt St #7k, Brooklyn, NY 11218, USA",40.654461,-73.9744629
Brokered by J. Sikar Realty,Co-op for sale,300000,2,1.0,800.0,2620 Ocean Pkwy Apt 3F,"Brooklyn, NY 11235","2620 Ocean Pkwy Apt 3FBrooklyn, NY 11235",New York,Kings County,Brooklyn,Gravesend,2620,"2620 Ocean Pkwy #3f, Brooklyn, NY 11235, USA",40.5860215,-73.9668364
Brokered by COMPASS,Condo for sale,425000,1,1.0,603.0,640 Ditmas Ave Apt 29,"Brooklyn, NY 11218","640 Ditmas Ave Apt 29Brooklyn, NY 11218",New York,Kings County,Brooklyn,Kensington,640,"640 Ditmas Ave APT 29, Brooklyn, NY 11218, USA",40.6360061,-73.971649
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",Co-op for sale,349000,1,1.0,652.0,8301 Ridge Blvd Apt 4D,"Brooklyn, NY 11209","8301 Ridge Blvd Apt 4DBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,8301,"8301 Ridge Blvd #4d, Brooklyn, NY 11209, USA",40.6259955,-74.0323073
Brokered by COMPASS,Condo for sale,425000,1,1.0,603.0,640 Ditmas Ave Apt 29,"Brooklyn, NY 11218","640 Ditmas Ave Apt 29Brooklyn, NY 11218",New York,Kings County,Brooklyn,Kensington,640,"640 Ditmas Ave APT 29, Brooklyn, NY 11218, USA",40.6360061,-73.971649
Brokered by Serhant,Condo for sale,1465000,2,1.0,1107.0,61 N Henry St Fl 4,"Brooklyn, NY 11222","61 N Henry St Fl 4Brooklyn, NY 11222",New York,Kings County,Brooklyn,Greenpoint,61,"61 N Henry St Fl 4, Brooklyn, NY 11222, USA",40.7213959,-73.9430921
Brokered by Chous Realty Group Inc,Condo for sale,269000,3,1.0,485.0,2900 Ocean Ave Apt 5N,"Brooklyn, NY 11235","2900 Ocean Ave Apt 5NBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2900,"2900 Ocean Ave #5n, Brooklyn, NY 11235, USA",40.590145,-73.9499887
Brokered by COMPASS,Co-op for sale,1150000,2,1.0,900.0,114 Garfield Pl Apt 1R,"Brooklyn, NY 11215","114 Garfield Pl Apt 1RBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,114,"114 Garfield Pl #1r, Brooklyn, NY 11215, USA",40.6737554,-73.9803629
Brokered by RE MAX Edge,Condo for sale,799000,5,2.0,1500.0,1025 45th St Unit 4,"Brooklyn, NY 11219","1025 45th St Unit 4Brooklyn, NY 11219",New York,Kings County,Brooklyn,Borough Park,1025,"1025 45th St APT 4D, Brooklyn, NY 11219, USA",40.6409434,-73.9953527
"Brokered by AMERIHOMES REALTY OF NY, INC.",Co-op for sale,385000,1,1.0,779.0,1625 Emmons Ave Apt 4Y,"Brooklyn, NY 11235","1625 Emmons Ave Apt 4YBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,1625,"1625 Emmons Ave Apt 4b, Brooklyn, NY 11235, USA",40.5834583,-73.9522667
Brokered by Myrta55 Real Estate - Myrta 55 Real Estate,Condo for sale,539000,2,1.0,708.0,307 72nd St Apt 4B,"Brooklyn, NY 11209","307 72nd St Apt 4BBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,307,"307 72nd St #4b, Brooklyn, NY 11209, USA",40.633546,-74.0266446
"Brokered by Modern Spaces, LLC",Condo for sale,898000,1,2.0,1340.0,215 Cornelia St Unit 1A,"Brooklyn, NY 11221","215 Cornelia St Unit 1ABrooklyn, NY 11221",New York,Kings County,Brooklyn,Bushwick,215,"215 Cornelia St #1a, Brooklyn, NY 11221, USA",40.6928399,-73.9131908
Brokered by Island Advantage Realty Llc,Condo for sale,594900,2,1.0,729.0,306 Lincoln Rd Apt 2L,"Brooklyn, NY 11225","306 Lincoln Rd Apt 2LBrooklyn, NY 11225",New York,Kings County,Brooklyn,Prospect Lefferts Gardens,306,"306 Lincoln Rd #2l, Brooklyn, NY 11225, USA",40.6612226,-73.9525371
Brokered by Ivey North,Contingent,275000,3,1.0,363.0,88 Brooklyn Ave Apt A6,"Brooklyn, NY 11216","88 Brooklyn Ave Apt A6Brooklyn, NY 11216",New York,Kings County,Brooklyn,Crown Heights,88,"88 Brooklyn Ave Apt A6, Brooklyn, NY 11216, USA",40.6770084,-73.9444319
Brokered by Elegran Real Estate And Development,Co-op for sale,500000,3,2.0,2184.207862,142 Joralemon St Ste 14D,"Brooklyn, NY 11201","142 Joralemon St Ste 14DBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,142,"142 Joralemon St #14b, Brooklyn, NY 11201, USA",40.6927721,-73.9936086
Brokered by COMPASS,Condo for sale,1249000,2,2.0,2158.0,271 McDonald Ave Apt 1A,"Brooklyn, NY 11218","271 McDonald Ave Apt 1ABrooklyn, NY 11218",New York,Kings County,Brooklyn,Windsor Terrace,271,"271 McDonald Ave #1a, Brooklyn, NY 11218, USA",40.648091,-73.98013
Brokered by RE MAX Edge,Co-op for sale,399000,1,1.0,750.0,9707 4th Ave Apt 5R,"Brooklyn, NY 11209","9707 4th Ave Apt 5RBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9707,"9707 4th Ave #5r, Brooklyn, NY 11209, USA",40.614285,-74.0315729
Brokered by RE MAX Edge,Condo for sale,888000,2,2.0,1146.0,1238 63rd St Apt D324,"Brooklyn, NY 11219","1238 63rd St Apt D324Brooklyn, NY 11219",New York,Kings County,Brooklyn,Dyker Heights,1238,"1238 63rd St #324, Brooklyn, NY 11219, USA",40.6275896,-74.0016198
Brokered by CENTURY 21 Milestone Realty,Co-op for sale,259000,2,1.0,2184.207862,285 E 35th St Apt 2D,"Brooklyn, NY 11203","285 E 35th St Apt 2DBrooklyn, NY 11203",New York,Kings County,Brooklyn,Little Haiti,285,"285 E 35th St #2d, Brooklyn, NY 11203, USA",40.6482666,-73.9442024
Brokered by SLATE REALTY LLC,Co-op for sale,399999,2,1.0,2184.207862,648 Grand St Apt 3F,"Brooklyn, NY 11211","648 Grand St Apt 3FBrooklyn, NY 11211",New York,Kings County,Brooklyn,Southside,648,"648 Grand St #3f, Brooklyn, NY 11206, USA",40.7112984,-73.9463142
Brokered by Serhant,Condo for sale,10800000,5,6.0,4544.0,50 Bridge Park Dr Unit 22AB,"Brooklyn, NY 11201","50 Bridge Park Dr Unit 22ABBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,50,"50 Bridge Park Dr #22a, Brooklyn Heights, NY 11201, USA",40.692916,-74.0008815
Brokered by qvtopservice,Condo for sale,599999,2,1.0,932.0,478 Bainbridge St Apt 3A,"Bedford Stuyvesant, NY 11233","478 Bainbridge St Apt 3ABedford Stuyvesant, NY 11233",New York,Kings County,Brooklyn,Ocean Hill,478,"478 Bainbridge St. #3a, Brooklyn, NY 11233, USA",40.6822675,-73.9178308
Brokered by The Agency,Co-op for sale,549995,3,1.0,2184.207862,57 Montague St Apt 8K,"Brooklyn, NY 11201","57 Montague St Apt 8KBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,57,"57 Montague St #8c, Brooklyn, NY 11201, USA",40.6957468,-73.9970996
Brokered by RE MAX Edge,Co-op for sale,288000,1,1.0,800.0,8853 Bay 16th St Apt 3A,"Brooklyn, NY 11214","8853 Bay 16th St Apt 3ABrooklyn, NY 11214",New York,Kings County,Brooklyn,Bath Beach,8853,"8853 Bay 16th St #3a, Brooklyn, NY 11214, USA",40.6028929,-74.0093853
Brokered by Douglas Elliman - 187 Seventh Ave,Co-op for sale,380000,2,1.0,850.0,1855 E 12th St Apt 5A,"Brooklyn, NY 11229","1855 E 12th St Apt 5ABrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,1855,"1855 E 12th St #5a, Brooklyn, NY 11229, USA",40.6041775,-73.9603087
Brokered by Corcoran Williamsburg Bedford,Condo for sale,899000,1,2.0,1151.0,95 Dikeman St Apt 1R,"Brooklyn, NY 11231","95 Dikeman St Apt 1RBrooklyn, NY 11231",New York,Kings County,Brooklyn,Red Hook,95,"95 Dikeman St #1r, Brooklyn, NY 11231, USA",40.6764286,-74.013234
Brokered by Brown Harris Stevens,Condo for sale,625000,3,1.0,458.0,173 McGuinness Blvd Unit 3C,"Brooklyn, NY 11222","173 McGuinness Blvd Unit 3CBrooklyn, NY 11222",New York,Kings County,Brooklyn,Greenpoint,173,"173 McGuinness Blvd #3c, Brooklyn, NY 11222, USA",40.7282026,-73.9504745
Brokered by Nyc Realty Brokers Llc,Co-op for sale,419000,2,1.0,1000.0,458 Neptune Ave Apt 6H,"Brooklyn, NY 11224","458 Neptune Ave Apt 6HBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,458,"458 Neptune Ave #6h, Brooklyn, NY 11224, USA",40.5794182,-73.9709078
"Brokered by BEN BAY REALTY, CO.",Co-op for sale,448000,1,1.0,750.0,221 McDonald Ave Apt 2J,"Brooklyn, NY 11218","221 McDonald Ave Apt 2JBrooklyn, NY 11218",New York,Kings County,Brooklyn,Windsor Terrace,221,"221 McDonald Ave #2j, Brooklyn, NY 11218, USA",40.6492641,-73.98034
Brokered by Keller Williams Realty Liberty,Condo for sale,225000,3,1.0,2184.207862,971 Jerome St Apt 3A,"Brooklyn, NY 11207","971 Jerome St Apt 3ABrooklyn, NY 11207",New York,Kings County,Brooklyn,East New York,971,"971 Jerome St #3a, Brooklyn, NY 11207, USA",40.6570179,-73.8781548
Brokered by Bond New York- Columbus Circle,Co-op for sale,720000,1,1.0,2184.207862,220 Congress St Apt 4D,"Brooklyn, NY 11201","220 Congress St Apt 4DBrooklyn, NY 11201",New York,Kings County,Brooklyn,Cobble Hill,220,"220 Congress St #4d, Brooklyn, NY 11201, USA",40.687871,-73.994454
Brokered by Corcoran Park Slope,Condo for sale,2250000,3,2.0,2184.207862,353 3rd St Apt 5B,"Brooklyn, NY 11215","353 3rd St Apt 5BBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,353,"353 3rd St. #5b, Brooklyn, NY 11215, USA",40.6731905,-73.9835999
Brokered by Daniel Gale Sotheby's International Realty,Condo for sale,1355000,3,2.0,2184.207862,316 22nd St Unit 1B,"Brooklyn, NY 11215","316 22nd St Unit 1BBrooklyn, NY 11215",New York,Kings County,Brooklyn,Sunset Park,316,"316 22nd St #1b, Brooklyn, NY 11215, USA",40.6588717,-73.9912442
Brokered by Johnson Michael,Condo for sale,489000,2,2.0,1100.0,1075 E 72nd St Unit 43,"Brooklyn, NY 11234","1075 E 72nd St Unit 43Brooklyn, NY 11234",New York,Kings County,Brooklyn,Bergen Beach,1075,"1075 E 72nd St #43, Brooklyn, NY 11234, USA",40.6280579,-73.9171101
Brokered by New Group Realty Inc,Condo for sale,1050000,4,2.0,2800.0,1025 45th St Apt 1D,"Brooklyn, NY 11219","1025 45th St Apt 1DBrooklyn, NY 11219",New York,Kings County,Brooklyn,Borough Park,1025,"1025 45th St #1d, Brooklyn, NY 11219, USA",40.6408974,-73.9954451
Brokered by BROWN HARRIS STEVENS BROOKLYN LLC,Co-op for sale,419000,3,2.3738608579684373,2184.207862,1401 Ocean Ave Apt 8J,"Brooklyn, NY 11230","1401 Ocean Ave Apt 8JBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,1401,"1401 Ocean Ave #8j, Brooklyn, NY 11230, USA",40.6278433,-73.9564523
Brokered by CONTINENT REALTY LLC,Co-op for sale,329000,1,1.0,850.0,464 Neptune Ave Apt 22H,"Brooklyn, NY 11224","464 Neptune Ave Apt 22HBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,464,"464 Neptune Ave #22a, Brooklyn, NY 11224, USA",40.5792324,-73.9713245
Brokered by Henry Watts Real Estate Corporation,House for sale,750000,2,2.0,2184.207862,454 Nostrand Ave Apt 1,"Brooklyn, NY 11216","454 Nostrand Ave Apt 1Brooklyn, NY 11216",New York,Kings County,Brooklyn,Bedford-Stuyvesant,454,"454 Nostrand Ave. #1, Brooklyn, NY 11216, USA",40.6834662,-73.9504976
Brokered by Winzone Realty Inc,Co-op for sale,460000,1,1.0,950.0,7423 Ridge Blvd Apt 1D,"Brooklyn, NY 11209","7423 Ridge Blvd Apt 1DBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7423,"7423 Ridge Blvd #1d, Brooklyn, NY 11209, USA",40.6323374,-74.0301041
Brokered by Highline Residential - Highline Residential,Condo for sale,3200000,3,3.0,1820.0,675 Sackett St Apt 105,"Brooklyn, NY 11217","675 Sackett St Apt 105Brooklyn, NY 11217",New York,Kings County,Brooklyn,Park Slope,675,"675 Sackett St APT 105, Brooklyn, NY 11217, USA",40.6779373,-73.981685
Brokered by Corcoran Brooklyn Heights,Condo for sale,750000,2,2.0,732.0,109 Troutman St # 3B,"Brooklyn, NY 11206","109 Troutman St # 3BBrooklyn, NY 11206",New York,Kings County,Brooklyn,Bushwick,109,"109 Troutman St #3b, Brooklyn, NY 11206, USA",40.6996109,-73.9302507
Brokered by EXIT REALTY TOP PROPERTIES,Co-op for sale,239000,1,1.0,670.0,2035 E 7th St Apt 3B,"Brooklyn, NY 11223","2035 E 7th St Apt 3BBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,2035,"2035 E 7th St #3b, Brooklyn, NY 11223, USA",40.6010459,-73.9643613
Brokered by eXp Realty BKNY,Co-op for sale,529000,2,2.0,1200.0,2815 Ocean Pkwy Apt 4I,"Brooklyn, NY 11235","2815 Ocean Pkwy Apt 4IBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,2815,"2815 Ocean Pkwy #4i, Brooklyn, NY 11235, USA",40.5811062,-73.966749
"Brokered by BEN BAY REALTY, CO.",Condo for sale,995000,4,2.0,1782.0,956 79th St Unit 3B,"Brooklyn, NY 11228","956 79th St Unit 3BBrooklyn, NY 11228",New York,Kings County,Brooklyn,Dyker Heights,956,"956 79th St #3b, Brooklyn, NY 11228, USA",40.6226046,-74.0176964
Brokered by Fillmore Real Estate,Condo for sale,820000,1,2.0,788.0,35 McDonald Ave Apt 3F,"Brooklyn, NY 11218","35 McDonald Ave Apt 3FBrooklyn, NY 11218",New York,Kings County,Brooklyn,Windsor Terrace,35,"35 McDonald Ave #3f, Brooklyn, NY 11218, USA",40.6541679,-73.9812592
Brokered by Brown Harris Stevens,Condo for sale,1540000,3,3.0,1357.0,575 4th Ave Apt 4C,"Brooklyn, NY 11215","575 4th Ave Apt 4CBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,575,"575 4th Ave #4c, Brooklyn, NY 11215, USA",40.6655513,-73.9922171
Brokered by Corcoran Park Slope,Co-op for sale,635000,1,1.0,2184.207862,673 Vanderbilt Ave Apt 1C,"Brooklyn, NY 11238","673 Vanderbilt Ave Apt 1CBrooklyn, NY 11238",New York,Kings County,Brooklyn,Prospect Heights,673,"673 Vanderbilt Ave #1c, Brooklyn, NY 11238, USA",40.676549,-73.968922
Brokered by Corcoran Brooklyn Heights,Condo for sale,1049000,3,1.0,897.0,85 N 3rd St Apt 504,"Brooklyn, NY 11249","85 N 3rd St Apt 504Brooklyn, NY 11249",New York,Kings County,Brooklyn,Williamsburg,85,"85 N 3rd St APT 504, Brooklyn, NY 11249, USA",40.7172132,-73.9622559
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,235000,1,1.0,675.0,2011 E 56th St Unit 57B,"Old Mill Basin, NY 11234","2011 E 56th St Unit 57BOld Mill Basin, NY 11234",New York,Kings County,Brooklyn,Mill Basin,2011,"2011 E 56th St # 57a, Brooklyn, NY 11234, USA",40.6136942,-73.920504
Brokered by RITZ REALTY NY CORP.,Condo for sale,680000,2,1.0,640.0,4016 7th Ave Unit 2R,"Brooklyn, NY 11232","4016 7th Ave Unit 2RBrooklyn, NY 11232",New York,Kings County,Brooklyn,Sunset Park,4016,"4016 7th Ave #2r, Brooklyn, NY 11232, USA",40.6478661,-74.0006098
Brokered by Homemax Realty Inc,Condo for sale,679000,2,2.0,879.0,511 68th St Apt 1A,"Brooklyn, NY 11220","511 68th St Apt 1ABrooklyn, NY 11220",New York,Kings County,Brooklyn,Bay Ridge,511,"511 68th St #1a, Brooklyn, NY 11220, USA",40.6341182,-74.0202284
Brokered by CONTINENT REALTY LLC,Co-op for sale,279000,2,1.0,1000.0,2719 E 28th St Apt 2B,"Brooklyn, NY 11235","2719 E 28th St Apt 2BBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2719,"2719 E 28th St #2b, Brooklyn, NY 11235, USA",40.5864616,-73.9410656
Brokered by EXCLUSIVE PROPERTIES REALTY INC,Co-op for sale,179000,1,1.0,2184.207862,2239 Troy Ave Unit C6,"Brooklyn, NY 11234","2239 Troy Ave Unit C6Brooklyn, NY 11234",New York,Kings County,Brooklyn,Flatlands,2239,"2239 Troy Ave c6, Brooklyn, NY 11234, USA",40.6192487,-73.9324
Brokered by Corcoran Park Slope,Co-op for sale,2995000,3,2.0,2184.207862,35 Prospect Park W Apt 10B,"Brooklyn, NY 11215","35 Prospect Park W Apt 10BBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,35,"35 Prospect Park W #10b, Brooklyn, NY 11215, USA",40.6703253,-73.9724152
Brokered by RE MAX Edge,Co-op for sale,239000,2,1.0,950.0,2547 W 2nd St Apt 1H,"Brooklyn, NY 11223","2547 W 2nd St Apt 1HBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,2547,"2547 W 2nd St #1h, Brooklyn, NY 11223, USA",40.5871568,-73.9709274
Brokered by eXp Realty NYC,Contingent,1150000,2,1.0,1100.0,2 Grace Ct Apt 3N,"Brooklyn, NY 11201","2 Grace Ct Apt 3NBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,2,"2 Grace Ct Apt 3e, Brooklyn, NY 11201, USA",40.6944364,-73.9986563
Brokered by BERGEN BASIN REALTY,Co-op for sale,349000,2,1.0,900.0,2928 W 5th St Apt 4G,"Brooklyn, NY 11224","2928 W 5th St Apt 4GBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,2928,"2928 W 5th St #4g, Brooklyn, NY 11224, USA",40.5781785,-73.9733314
Brokered by Serhant,Condo for sale,2000000,2,2.0,1441.0,50 Bridge Park Dr Apt 3D,"Brooklyn, NY 11201","50 Bridge Park Dr Apt 3DBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,50,"50 Bridge Park Dr #3d, Brooklyn Heights, NY 11201, USA",40.692916,-74.0008815
Brokered by Corcoran Long Island City,Condo for sale,695000,3,2.0,704.0,888 Fulton St Apt 3A,"Brooklyn, NY 11238","888 Fulton St Apt 3ABrooklyn, NY 11238",New York,Kings County,Brooklyn,Clinton Hill,888,"888 Fulton St #3a, Brooklyn, NY 11238, USA",40.6829851,-73.9656007
Brokered by Remax Edge - RE/MAX EDGE,Co-op for sale,429000,1,1.0,575.0,195 Willoughby Ave Apt 1610,"Brooklyn, NY 11205","195 Willoughby Ave Apt 1610Brooklyn, NY 11205",New York,Kings County,Brooklyn,Clinton Hill,195,"195 Willoughby Ave Apartment 1610, Brooklyn, NY 11205, USA",40.692675,-73.96429
"Brokered by GOOD WAY PROPERTIES, CORP.",Co-op for sale,235000,1,1.0,800.0,2675 Ocean Ave Apt 4A,"Brooklyn, NY 11229","2675 Ocean Ave Apt 4ABrooklyn, NY 11229",New York,Kings County,Brooklyn,Sheepshead Bay,2675,"2675 Ocean Ave #4a, Brooklyn, NY 11229, USA",40.595967,-73.9504018
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,899000,2,1.0,1010.0,568 Saint Marks Ave Apt 3A,"Brooklyn, NY 11216","568 Saint Marks Ave Apt 3ABrooklyn, NY 11216",New York,Kings County,Brooklyn,Crown Heights,568,"568 St Marks Ave #3a, Brooklyn, NY 11216, USA",40.6756382,-73.9555242
Brokered by RE MAX Real Estate Professionals,Co-op for sale,280000,1,1.0,650.0,1967 65th St Apt 2E,"Brooklyn, NY 11204","1967 65th St Apt 2EBrooklyn, NY 11204",New York,Kings County,Brooklyn,Mapleton,1967,"1967 65th St #2e, Brooklyn, NY 11204, USA",40.616988,-73.986133
Brokered by COMPASS,Co-op for sale,875000,2,2.0,1275.0,9201 Shore Rd Apt B301,"Brooklyn, NY 11209","9201 Shore Rd Apt B301Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9201,"9201 Shore Rd Apt B301, Brooklyn, NY 11209, USA",40.6206952,-74.0402708
NoBroker,Co-op for sale,515000,2,2.0,1200.0,3060 Ocean Ave Apt 6P,"Brooklyn, NY 11235","3060 Ocean Ave Apt 6PBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,3060,"3060 Ocean Ave #6p, Brooklyn, NY 11235, USA",40.5866451,-73.949452
Brokered by Nyc Realty Brokers Llc,Co-op for sale,355000,2,1.0,1000.0,2930 W 5th St Apt 15H,"Brooklyn, NY 11224","2930 W 5th St Apt 15HBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,2930,"2930 W 5th St #15h, Brooklyn, NY 11224, USA",40.5782062,-73.973315
Brokered by Ilite Realty Inc,Co-op for sale,268800,1,1.0,725.0,303 Avenue P Apt B1,"Brooklyn, NY 11204","303 Avenue P Apt B1Brooklyn, NY 11204",New York,Kings County,Brooklyn,Bensonhurst,303,"303 Avenue P b1, Brooklyn, NY 11204, USA",40.6086157,-73.9765291
Brokered by Ashford Homes LLC,Condo for sale,640000,1,1.0,1022.0,1238 63rd St Unit 204,"Brooklyn, NY 11219","1238 63rd St Unit 204Brooklyn, NY 11219",New York,Kings County,Brooklyn,Dyker Heights,1238,"1238 63rd St #204, Brooklyn, NY 11219, USA",40.6275896,-74.0016198
Brokered by Ashford Homes LLC,Condo for sale,640000,1,1.0,1022.0,1238 63rd St Unit 204,"Brooklyn, NY 11219","1238 63rd St Unit 204Brooklyn, NY 11219",New York,Kings County,Brooklyn,Dyker Heights,1238,"1238 63rd St #204, Brooklyn, NY 11219, USA",40.6275896,-74.0016198
Brokered by RE MAX Real Estate Professionals,Condo for sale,628000,3,2.0,1097.0,238 56th St Apt 1F,"Brooklyn, NY 11220","238 56th St Apt 1FBrooklyn, NY 11220",New York,Kings County,Brooklyn,Sunset Park,238,"238 56th St #1f, Brooklyn, NY 11220, USA",40.6449894,-74.0196153
Brokered by COMPASS,Co-op for sale,499000,1,1.0,800.0,150 Hawthorne St Apt 5D,"Brooklyn, NY 11225","150 Hawthorne St Apt 5DBrooklyn, NY 11225",New York,Kings County,Brooklyn,Prospect Lefferts Gardens,150,"150 Hawthorne St #5d, Brooklyn, NY 11225, USA",40.6573594,-73.9554071
"Brokered by Dom Realty, Inc",Co-op for sale,229000,3,1.0,500.0,2727 Ocean Pkwy Apt D6,"Brooklyn, NY 11235","2727 Ocean Pkwy Apt D6Brooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,2727,"2727 Ocean Pkwy d6, Brooklyn, NY 11235, USA",40.5822648,-73.9666622
Brokered by COMPASS,Condo for sale,3500000,3,2.0,1896.0,189 Prospect Pl Apt 2,"Brooklyn, NY 11238","189 Prospect Pl Apt 2Brooklyn, NY 11238",New York,Kings County,Brooklyn,Prospect Heights,189,"189 Prospect Pl #2, Brooklyn, NY 11238, USA",40.6781953,-73.9702616
Brokered by Corcoran Park Slope,Pending,1795000,2,2.0,2184.207862,420 12th St Apt H1L,"Brooklyn, NY 11215","420 12th St Apt H1LBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,420,"420 12th St #1l, Brooklyn, NY 11215, USA",40.6646996,-73.9831407
Brokered by Corcoran Brooklyn Heights,Co-op for sale,440000,2,1.0,2184.207862,1405 Prospect Pl Apt B11,"Brooklyn, NY 11213","1405 Prospect Pl Apt B11Brooklyn, NY 11213",New York,Kings County,Brooklyn,Crown Heights,1405,"1405 Prospect Pl b11, Brooklyn, NY 11213, USA",40.6733835,-73.9300041
Brokered by Highline Residential,House for sale,600000,2,2.0,2184.207862,571 Watkins St Unit 1,"Brooklyn, NY 11212","571 Watkins St Unit 1Brooklyn, NY 11212",New York,Kings County,Brooklyn,Brownsville,571,"571 Watkins St #1, Brooklyn, NY 11212, USA",40.6585229,-73.9047396
NoBroker,Condo for sale,888000,3,2.0,1700.0,956 79th St Unit 1B,"Brooklyn, NY 11228","956 79th St Unit 1BBrooklyn, NY 11228",New York,Kings County,Brooklyn,Dyker Heights,956,"956 79th St #1b, Brooklyn, NY 11228, USA",40.6226046,-74.0176964
Brokered by Remax Edge - RE/MAX EDGE,Co-op for sale,300000,1,1.0,800.0,2942 W 5th St Apt 11S,"Brooklyn, NY 11224","2942 W 5th St Apt 11SBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,2942,"2942 W 5th St #11d, Brooklyn, NY 11224, USA",40.5774084,-73.9732594
Brokered by Cross Country Realty,Condo for sale,250000,3,1.0,2184.207862,380 Cozine Ave Apt 2A,"Brooklyn, NY 11207","380 Cozine Ave Apt 2ABrooklyn, NY 11207",New York,Kings County,Brooklyn,East New York,380,"380 Cozine Ave #2a, Brooklyn, NY 11207, USA",40.6576494,-73.8782466
Brokered by Ilite Realty Inc,Co-op for sale,298000,1,1.0,790.0,2620 Ocean Pkwy Apt 6L,"Brooklyn, NY 11235","2620 Ocean Pkwy Apt 6LBrooklyn, NY 11235",New York,Kings County,Brooklyn,Gravesend,2620,"2620 Ocean Pkwy #6l, Brooklyn, NY 11235, USA",40.5860215,-73.9668364
Brokered by RE MAX Edge,Pending,495000,2,2.0,1100.0,9967 Shore Rd Apt 7E,"Brooklyn, NY 11209","9967 Shore Rd Apt 7EBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9967,"9967 Shore Rd #7e, Brooklyn, NY 11209, USA",40.6123382,-74.0356075
Brokered by RE MAX Real Estate Professionals,Condo for sale,565000,1,1.0,804.0,1721 W 6th St Apt 4B,"Brooklyn, NY 11223","1721 W 6th St Apt 4BBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,1721,"1721 W 6th St #4b, Brooklyn, NY 11223, USA",40.6053887,-73.9787595
Brokered by RE MAX Edge,Pending,495000,2,2.0,1100.0,9967 Shore Rd Apt 7E,"Brooklyn, NY 11209","9967 Shore Rd Apt 7EBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9967,"9967 Shore Rd #7e, Brooklyn, NY 11209, USA",40.6123382,-74.0356075
