BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by RE MAX Edge,Condo for sale,538000,2,1.0,1105.0,2546 Stillwell Ave Apt 3B,"Brooklyn, NY 11223","2546 Stillwell Ave Apt 3BBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,2546,"2546 Stillwell Ave #3b, Brooklyn, NY 11223, USA",40.5857519,-73.9835309
Brokered by COMPASS,Townhouse for sale,2545000,6,2.0,3277.0,303 Whitman Dr,"Brooklyn, NY 11234","303 Whitman DrBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Whitman Drive,"303 Whitman Dr, Brooklyn, NY 11234, USA",40.6065609,-73.906028
Brokered by COMPASS,Townhouse for sale,2545000,6,2.0,3277.0,303 Whitman Dr,"Brooklyn, NY 11234","303 Whitman DrBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Whitman Drive,"303 Whitman Dr, Brooklyn, NY 11234, USA",40.6065609,-73.906028
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,999000,4,1.0,2184.207862,18 Vermont Ct,"Brooklyn, NY 11207","18 Vermont CtBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Vermont Court,"18 Vermont Ct, Brooklyn, NY 11207, USA",40.6830674,-73.8945769
Brokered by JABOUR REALTY COMPANY,Pending,1099000,3,2.0,1472.0,32 Oliver St,"Brooklyn, NY 11209","32 Oliver StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,Oliver Street,"32 Oliver St, Brooklyn, NY 11209, USA",40.6193503,-74.0388023
"Brokered by Dom Realty, Inc",Multi-family home for sale,1085000,3,8.0,3480.0,2764 W 15th St,"Brooklyn, NY 11224","2764 W 15th StBrooklyn, NY 11224",United States,New York,Kings County,Brooklyn,West 15th Street,"2764 W 15th St, Brooklyn, NY 11224, USA",40.5801478,-73.9835836
Brokered by Douglas Elliman - 280 Metropolitan,Pending,799000,2,2.0,850.0,622 Madison St Unit Townhouse,"Brooklyn, NY 11221","622 Madison St Unit TownhouseBrooklyn, NY 11221",United States,New York,Kings County,Brooklyn,Madison Street,"622 Madison St, Brooklyn, NY 11221, USA",40.6864817,-73.9334333
Brokered by Keller Williams Legendary,House for sale,599999,3,2.0,2184.207862,968 Schenectady Ave,"Brooklyn, NY 11203","968 Schenectady AveBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,Schenectady Avenue,"968 Schenectady Ave, Brooklyn, NY 11203, USA",40.6494096,-73.9332856
Brokered by Douglas Elliman - Bayside,House for sale,875000,4,2.0,1600.0,2420 Cortelyou Rd,"Brooklyn, NY 11226","2420 Cortelyou RdBrooklyn, NY 11226",United States,New York,Kings County,Brooklyn,Cortelyou Road,"2420 Cortelyou Rd, Brooklyn, NY 11226, USA",40.6440698,-73.9539046
Brokered by COMPASS,Townhouse for sale,4000000,6,4.0,5854.0,62 3rd St,"Brooklyn, NY 11231","62 3rd StBrooklyn, NY 11231",United States,New York,Kings County,Brooklyn,3rd Street,"62 3rd St., Brooklyn, NY 11231, USA",40.6777386,-73.9939495
Brokered by COMPASS,Townhouse for sale,699000,4,2.0,2184.207862,632 E 52nd St,"Brooklyn, NY 11203","632 E 52nd StBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,East 52nd Street,"632 E 52nd St, Brooklyn, NY 11203, USA",40.6450331,-73.9279337
Brokered by Corcoran Park Slope,House for sale,2195000,3,4.0,2184.207862,503 4th Ave,"Brooklyn, NY 11215","503 4th AveBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,4th Avenue,"503 4th Ave, Brooklyn, NY 11215, USA",40.6679746,-73.9903952
Brokered by JM Properties,Multi-family home for sale,1699999,4,3.0,2160.0,23 Bay 7th St,"Brooklyn, NY 11228","23 Bay 7th StBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,Bay 7th Street,"23 Bay 7th St, Brooklyn, NY 11228, USA",40.6116673,-74.0113637
Brokered by Corcoran Bedford Stuyvesant,Multi-family home for sale,1350000,6,2.0,2184.207862,1179 Lincoln Pl,"Brooklyn, NY 11213","1179 Lincoln PlBrooklyn, NY 11213",United States,New York,Kings County,Brooklyn,Lincoln Place,"1179 Lincoln Pl, Brooklyn, NY 11213, USA",40.6702558,-73.9375206
Brokered by CENTURY 21 Achievers,House for sale,735000,3,2.0,1600.0,894 E 38th St,"Brooklyn, NY 11210","894 E 38th StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 38th Street,"894 E 38th St, Brooklyn, NY 11210, USA",40.6334425,-73.9402186
Brokered by Ideal Properties Realty,House for sale,1499000,3,2.0,2100.0,1813 E 24th St,"Brooklyn, NY 11229","1813 E 24th StBrooklyn, NY 11229",United States,New York,Kings County,Brooklyn,East 24th Street,"1813 E 24th St, Brooklyn, NY 11229, USA",40.6063993,-73.9485994
Brokered by CENTURY 21 Achievers,House for sale,735000,3,2.0,1600.0,894 E 38th St,"Brooklyn, NY 11210","894 E 38th StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 38th Street,"894 E 38th St, Brooklyn, NY 11210, USA",40.6334425,-73.9402186
Brokered by COMPASS,Townhouse for sale,1999000,5,2.3738608579684373,3100.0,468 Marion St,"Brooklyn, NY 11233","468 Marion StBrooklyn, NY 11233",United States,New York,Kings County,Brooklyn,Marion Street,"468 Marion St, Brooklyn, NY 11233, USA",40.6816466,-73.9105641
Brokered by PULLINI REALTY CORP.,House for sale,2999000,4,2.0,1732.0,1718 63rd St,"Brooklyn, NY 11204","1718 63rd StBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,63rd Street,"1718 63rd St, Brooklyn, NY 11204, USA",40.6212043,-73.9908884
Brokered by Exit Realty Team,Multi-family home for sale,1900000,6,4.0,2000.0,751 58th St,"Brooklyn, NY 11220","751 58th StBrooklyn, NY 11220",United States,New York,Kings County,Brooklyn,58th Street,"751 58th St, Brooklyn, NY 11220, USA",40.6371891,-74.0089766
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,1795000,5,3.0,1800.0,166 12th St,"Brooklyn, NY 11215","166 12th StBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,12th Street,"166 12th St, Brooklyn, NY 11215, USA",40.6691888,-73.9919673
Brokered by RE MAX Elite,Pending,1649000,7,2.0,3162.0,628 56th St,"Brooklyn, NY 11220","628 56th StBrooklyn, NY 11220",United States,New York,Kings County,Brooklyn,56th Street,"628 56th St, Brooklyn, NY 11220, USA",40.6398568,-74.0109732
Brokered by Great Success Realty Inc,Multi-family home for sale,1800000,5,2.0,2184.207862,455 Irving Ave,"Brooklyn, NY 11237","455 Irving AveBrooklyn, NY 11237",United States,New York,Kings County,Brooklyn,Irving Avenue,"455 Irving Ave, Brooklyn, NY 11237, USA",40.6958927,-73.9084857
Brokered by R A L ENTERPRISES,House for sale,790000,4,2.0,1744.0,966 E 42nd St,"Brooklyn, NY 11210","966 E 42nd StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 42nd Street,"966 E 42nd St, Brooklyn, NY 11210, USA",40.631398,-73.9361773
Brokered by Corcoran Park Slope,House for sale,1300000,3,2.0,2184.207862,3883 Bedford Ave,"Brooklyn, NY 11229","3883 Bedford AveBrooklyn, NY 11229",United States,New York,Kings County,Brooklyn,Bedford Avenue,"3883 Bedford Ave, Brooklyn, NY 11229, USA",40.6074439,-73.9477154
Brokered by CENTURY 21 Achievers,House for sale,699000,3,2.0,522.0,1372 E 57th St,"Brooklyn, NY 11234","1372 E 57th StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 57th Street,"1372 E 57th St, Brooklyn, NY 11234, USA",40.6200647,-73.9203764
Brokered by R A L ENTERPRISES,House for sale,790000,4,2.0,1744.0,966 E 42nd St,"Brooklyn, NY 11210","966 E 42nd StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 42nd Street,"966 E 42nd St, Brooklyn, NY 11210, USA",40.631398,-73.9361773
Brokered by Keystone Realty USA Corp,Multi-family home for sale,988888,5,3.0,2184.207862,195 Mother Gaston Blvd,"Brooklyn, NY 11233","195 Mother Gaston BlvdBrooklyn, NY 11233",United States,New York,Kings County,Brooklyn,Mother Gaston Boulevard,"195 Mother Gaston Blvd, Brooklyn, NY 11233, USA",40.6748665,-73.908063
Brokered by KELLER WILLIAMS REALTY EMPIRE,Multi-family home for sale,2850000,15,7.0,6000.0,2135 E 13th St,"Brooklyn, NY 11229","2135 E 13th StBrooklyn, NY 11229",United States,New York,Kings County,Brooklyn,East 13th Street,"2135 E 13th St, Brooklyn, NY 11229, USA",40.5977433,-73.9578638
Brokered by Corcoran West Side,Multi-family home for sale,1895000,5,4.0,2184.207862,595 Van Buren St,"Brooklyn, NY 11221","595 Van Buren StBrooklyn, NY 11221",United States,New York,Kings County,Brooklyn,Van Buren Street,"595 Van Buren St, Brooklyn, NY 11221, USA",40.6925254,-73.9260278
Brokered by Corcoran West Side,Multi-family home for sale,1895000,5,4.0,2184.207862,595 Van Buren St,"Brooklyn, NY 11221","595 Van Buren StBrooklyn, NY 11221",United States,New York,Kings County,Brooklyn,Van Buren Street,"595 Van Buren St, Brooklyn, NY 11221, USA",40.6925254,-73.9260278
Brokered by BHHS Fillmore R.E.,Multi-family home for sale,3500000,30,20.0,18400.0,1319 Newkirk Ave,"Brooklyn, NY 11230","1319 Newkirk AveBrooklyn, NY 11230",United States,New York,Kings County,Brooklyn,Newkirk Avenue,"1319 Newkirk Ave, Brooklyn, NY 11230, USA",40.6351799,-73.9646138
Brokered by Ny Management,Multi-family home for sale,2499000,7,4.0,2184.207862,1159 52nd St,"Brooklyn, NY 11219","1159 52nd StBrooklyn, NY 11219",United States,New York,Kings County,Brooklyn,52nd Street,"1159 52nd St, Brooklyn, NY 11219, USA",40.6352404,-73.9966562
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,1850000,7,3.0,2240.0,1517 66th St,"Brooklyn, NY 11219","1517 66th StBrooklyn, NY 11219",United States,New York,Kings County,Brooklyn,66th Street,"1517 66th St, Brooklyn, NY 11219, USA",40.6225358,-73.9970748
Brokered by Corcoran East Side,House for sale,9000000,3,2.3738608579684373,2184.207862,8710 5th Ave,"Brooklyn, NY 11209","8710 5th AveBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,5th Avenue,"8710 5th Ave, Brooklyn, NY 11209, USA",40.6207751,-74.0273954
Brokered by Douglas Elliman - Bayside,Multi-family home for sale,2050000,4,2.0,1760.0,174 Eagle St,"Brooklyn, NY 11222","174 Eagle StBrooklyn, NY 11222",United States,New York,Kings County,Brooklyn,Eagle Street,"174 Eagle St, Brooklyn, NY 11222, USA",40.735132,-73.9536334
Brokered by Winzone Realty Inc,Multi-family home for sale,1980000,3,3.0,3536.0,2635 E 19th St,"Brooklyn, NY 11235","2635 E 19th StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,East 19th Street,"2635 E 19th St, Brooklyn, NY 11235, USA",40.5875466,-73.9501033
Brokered by Coleman Real Estate Team,House for sale,285000,3,2.3738608579684373,2184.207862,372 Atkins Ave,"Brooklyn, NY 11208","372 Atkins AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Atkins Avenue,"372 Atkins Ave, Brooklyn, NY 11208, USA",40.6695084,-73.8779921
Brokered by Coleman Real Estate Team,House for sale,285000,3,2.3738608579684373,2184.207862,372 Atkins Ave,"Brooklyn, NY 11208","372 Atkins AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Atkins Avenue,"372 Atkins Ave, Brooklyn, NY 11208, USA",40.6695084,-73.8779921
Brokered by Douglas Elliman - 280 Metropolitan,Multi-family home for sale,1399000,4,4.0,2049.0,980A Gates Ave,"Brooklyn, NY 11221","980A Gates AveBrooklyn, NY 11221",United States,New York,Kings County,Brooklyn,Gates Avenue,"980A Gates Ave, Brooklyn, NY 11221, USA",40.6890219,-73.9244415
Brokered by COMPASS,Townhouse for sale,4400000,3,2.3738608579684373,2400.0,428 Clinton St,"Brooklyn, NY 11231","428 Clinton StBrooklyn, NY 11231",United States,New York,Kings County,Brooklyn,Clinton Street,"428 Clinton St, Brooklyn, NY 11231, USA",40.6819385,-73.9985074
Brokered by Mattia Realty Inc,Multi-family home for sale,2749000,3,6.0,4480.0,2163 E 17th St,"Brooklyn, NY 11229","2163 E 17th StBrooklyn, NY 11229",United States,New York,Kings County,Brooklyn,East 17th Street,"2163 E 17th St, Brooklyn, NY 11229, USA",40.5974982,-73.9539607
Brokered by Douglas Elliman - Franklin Square,Townhouse for sale,860000,3,2.0,2000.0,971 E 40th St,"Brooklyn, NY 11210","971 E 40th StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 40th Street,"971 E 40th St, Brooklyn, NY 11210, USA",40.6315943,-73.9376928
Brokered by Douglas Elliman - Franklin Square,Townhouse for sale,860000,3,2.0,2000.0,971 E 40th St,"Brooklyn, NY 11210","971 E 40th StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 40th Street,"971 E 40th St, Brooklyn, NY 11210, USA",40.6315943,-73.9376928
Brokered by Carina Realty Inc,House for sale,2795000,6,6.0,3600.0,14 St Marks Pl,"Brooklyn, NY 11217","14 St Marks PlBrooklyn, NY 11217",United States,New York,Kings County,Brooklyn,Saint Marks Place,"14 St Marks Pl, Brooklyn, NY 11217, USA",40.6824096,-73.9820791
Brokered by RE MAX Edge,Multi-family home for sale,2099000,3,6.0,3520.0,1771 66th St,"Brooklyn, NY 11204","1771 66th StBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,66th Street,"1771 66th St, Brooklyn, NY 11204, USA",40.6190481,-73.9912327
Brokered by Homemax Realty Inc,Multi-family home for sale,1398000,9,6.0,4440.0,255 Senator St,"Brooklyn, NY 11220","255 Senator StBrooklyn, NY 11220",United States,New York,Kings County,Brooklyn,Senator Street,"255 Senator St, Brooklyn, NY 11220, USA",40.6376945,-74.0263049
Brokered by Realty Connect USA LLC,Co-op for sale,230000,1,1.0,2184.207862,1360 Ocean Ave Apt 2L,"Brooklyn, NY 11230","1360 Ocean Ave Apt 2LBrooklyn, NY 11230",United States,New York,Kings County,Brooklyn,1360,"1360 Ocean Ave #2l, Brooklyn, NY 11230, USA",40.6291705,-73.9575654
Brokered by EXP Realty,Multi-family home for sale,1499999,8,6.0,2184.207862,191 Wyckoff Ave,"Brooklyn, NY 11237","191 Wyckoff AveBrooklyn, NY 11237",United States,New York,Kings County,Brooklyn,Wyckoff Avenue,"191 Wyckoff Ave, Brooklyn, NY 11237, USA",40.7028149,-73.9165356
Brokered by Real Broker NY LLC,Multi-family home for sale,699000,2,3.0,2184.207862,1735 Pacific St,"Crown Heights, NY 11213","1735 Pacific StCrown Heights, NY 11213",United States,New York,Kings County,Brooklyn,Pacific Street,"1735 Pacific St, Brooklyn, NY 11213, USA",40.6769065,-73.9327329
Brokered by Keystone Realty USA Corp,Multi-family home for sale,1595000,9,6.0,4420.0,1040 Herkimer St,"Stuyvesant Heights, NY 11233","1040 Herkimer StStuyvesant Heights, NY 11233",United States,New York,Kings County,Brooklyn,Herkimer Street,"1040 Herkimer St, Brooklyn, NY 11233, USA",40.6777679,-73.9189779
Brokered by RE MAX Elite,Multi-family home for sale,1495000,3,6.0,5148.0,2024 Bay Ridge Ave,"Brooklyn, NY 11204","2024 Bay Ridge AveBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,Bay Ridge Avenue,"2024 Bay Ridge Ave, Brooklyn, NY 11204, USA",40.6137576,-73.9878002
Brokered by Corcoran Park Avenue South,Multi-family home for sale,2375000,4,4.0,2184.207862,679 18th St,"Brooklyn, NY 11218","679 18th StBrooklyn, NY 11218",United States,New York,Kings County,Brooklyn,18th Street,"679 18th St, Brooklyn, NY 11218, USA",40.6537775,-73.9770686
Brokered by EXP Realty,Multi-family home for sale,1499999,8,6.0,2184.207862,191 Wyckoff Ave,"Brooklyn, NY 11237","191 Wyckoff AveBrooklyn, NY 11237",United States,New York,Kings County,Brooklyn,Wyckoff Avenue,"191 Wyckoff Ave, Brooklyn, NY 11237, USA",40.7028149,-73.9165356
Brokered by Madison Estates Sotheby's International Realty,Multi-family home for sale,1849000,6,3.0,3001.0,219 16th St,"Brooklyn, NY 11215","219 16th StBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,16th Street,"219 16th St, Brooklyn, NY 11215, USA",40.6648195,-73.9891783
Brokered by 5 Boro Realty Corp,Multi-family home for sale,1399000,8,6.0,3448.0,1238 E 72nd St,"Brooklyn, NY 11234","1238 E 72nd StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 72nd Street,"1238 E 72nd St, Brooklyn, NY 11234, USA",40.6255774,-73.913355
Brokered by COMPASS,Condo for sale,1750000,6,3.0,3364.0,1184 Nostrand Ave,"Brooklyn, NY 11225","1184 Nostrand AveBrooklyn, NY 11225",United States,New York,Kings County,Brooklyn,Nostrand Avenue,"1184 Nostrand Ave., Brooklyn, NY 11225, USA",40.6585715,-73.9507462
Brokered by Awaye Realty,Multi-family home for sale,2100000,3,3.0,2000.0,155 W 9th St,"Brooklyn, NY 11231","155 W 9th StBrooklyn, NY 11231",United States,New York,Kings County,Brooklyn,West 9th Street,"155 W 9th St, Brooklyn, NY 11231, USA",40.6756187,-74.0002793
Brokered by Weichert Properties,Contingent,2400000,3,2.3738608579684373,3248.0,891 Montgomery St,"Brooklyn, NY 11213","891 Montgomery StBrooklyn, NY 11213",United States,New York,Kings County,Brooklyn,Montgomery Street,"891 Montgomery St, Brooklyn, NY 11213, USA",40.6647715,-73.9353047
Brokered by RE MAX Edge,Multi-family home for sale,1850000,12,7.0,4719.0,715 55th St,"Brooklyn, NY 11220","715 55th StBrooklyn, NY 11220",United States,New York,Kings County,Brooklyn,55th Street,"715 55th St, Brooklyn, NY 11220, USA",40.6395826,-74.0081915
Brokered by Monticello Real Estate Group,Multi-family home for sale,1075000,7,3.0,2184.207862,198 Cooper St,"Brooklyn, NY 11207","198 Cooper StBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Cooper Street,"198 Cooper St, Brooklyn, NY 11207, USA",40.6888948,-73.9059091
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2.3738608579684373,2184.207862,3028 Brighton 7th St,"Brooklyn, NY 11235","3028 Brighton 7th StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Brighton 7th Street,"3028 Brighton 7th St., Brooklyn, NY 11235, USA",40.5790606,-73.9612505
NoBroker,House for sale,899000,2,2.0,1056.0,1595 Independence Ave,"Brooklyn, NY 11228","1595 Independence AveBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,Independence Avenue,"1595 Independence Ave, Brooklyn, NY 11228, USA",40.603279,-74.014377
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2.3738608579684373,2184.207862,3028 Brighton 7th St,"Brooklyn, NY 11235","3028 Brighton 7th StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Brighton 7th Street,"3028 Brighton 7th St., Brooklyn, NY 11235, USA",40.5790606,-73.9612505
Brokered by Coordinate,House for sale,1250000,3,2.0,2049.0,134 E 35th St,"Brooklyn, NY 11203","134 E 35th StBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,East 35th Street,"134 E 35th St, Brooklyn, NY 11203, USA",40.6520971,-73.9451094
Brokered by Corcoran Brooklyn Heights,House for sale,1699000,3,2.0,2200.0,93 Lexington Ave # 4,"Brooklyn, NY 11238","93 Lexington Ave # 4Brooklyn, NY 11238",United States,New York,Kings County,Brooklyn,Lexington Avenue,"93 Lexington Ave, Brooklyn, NY 11238, USA",40.6870728,-73.9584649
Brokered by RE MAX Edge,Multi-family home for sale,950000,5,2.0,1660.0,3025 Brighton 8th St,"Brooklyn, NY 11235","3025 Brighton 8th StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Brighton 8th Street,"3025 Brighton 8th St, Brooklyn, NY 11235, USA",40.5792869,-73.9603435
Brokered by BRPI - Brooklyn Real Property,Townhouse for sale,999000,7,4.0,2184.207862,524 Wyona St,"Brooklyn, NY 11207","524 Wyona StBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Wyona Street,"524 Wyona St, Brooklyn, NY 11207, USA",40.6656785,-73.8916486
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,1799000,11,6.0,5031.0,7619 21st Ave,"Brooklyn, NY 11214","7619 21st AveBrooklyn, NY 11214",United States,New York,Kings County,Brooklyn,21st Avenue,"7619 21st Ave, Brooklyn, NY 11214, USA",40.608348,-73.9903259
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2.3738608579684373,2184.207862,3065 Brighton 4th St,"Brooklyn, NY 11235","3065 Brighton 4th StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Brighton 4th Street,"3065 Brighton 4th St, Brooklyn, NY 11235, USA",40.577735,-73.9632478
Brokered by Duradox Management,House for sale,749999,3,2.0,2184.207862,536 E 51st St,"Brooklyn, NY 11203","536 E 51st StBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,East 51st Street,"536 E 51st St, Brooklyn, NY 11203, USA",40.6485435,-73.9292272
Brokered by RE/MAX Elite,Contingent,850000,8,3.0,1976.0,1681 Prospect Pl,"Brooklyn, NY 11233","1681 Prospect PlBrooklyn, NY 11233",United States,New York,Kings County,Brooklyn,Prospect Place,"1681 Prospect Pl, Brooklyn, NY 11233, USA",40.6729629,-73.9207117
Brokered by COMPASS,Townhouse for sale,2950000,4,4.0,2184.207862,111 Nelson St,"Brooklyn, NY 11231","111 Nelson StBrooklyn, NY 11231",United States,New York,Kings County,Brooklyn,Nelson Street,"111 Nelson St, Brooklyn, NY 11231, USA",40.6773575,-74.0013329
Brokered by Century 21 Realty First,House for sale,2570000,5,2.0,2000.0,9223 Ridge Blvd,"Brooklyn, NY 11209","9223 Ridge BlvdBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,Ridge Boulevard,"9223 Ridge Blvd, Brooklyn, NY 11209, USA",40.6193875,-74.0353364
Brokered by RE MAX Edge,House for sale,875000,5,2.0,1974.0,1646 E 54th St,"Brooklyn, NY 11234","1646 E 54th StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 54th Street,"1646 E 54th St, Brooklyn, NY 11234, USA",40.6174718,-73.9231114
Brokered by Keller Williams Hudson Valley United,Multi-family home for sale,1299999,12,6.0,4125.0,213 Suydam St,"Brooklyn, NY 11237","213 Suydam StBrooklyn, NY 11237",United States,New York,Kings County,Brooklyn,Suydam Street,"213 Suydam St, Brooklyn, NY 11237, USA",40.7009355,-73.9250748
Brokered by Native Real Estate - Native Real Estate,House for sale,3850000,4,4.0,4374.0,105 Franklin St,"Brooklyn, NY 11222","105 Franklin StBrooklyn, NY 11222",United States,New York,Kings County,Brooklyn,Franklin Street,"105 Franklin St, Brooklyn, NY 11222, USA",40.7295332,-73.957726
Brokered by Bold Realty Corp,Townhouse for sale,999000,4,2.0,2184.207862,30 Cedar St,"Brooklyn, NY 11221","30 Cedar StBrooklyn, NY 11221",United States,New York,Kings County,Brooklyn,Cedar Street,"30 Cedar St, Brooklyn, NY 11221, USA",40.6964448,-73.9283241
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,2499000,7,8.0,3700.0,444 78th St,"Brooklyn, NY 11209","444 78th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,78th Street,"444 78th St, Brooklyn, NY 11209, USA",40.6278319,-74.024872
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,2499000,7,8.0,3700.0,444 78th St,"Brooklyn, NY 11209","444 78th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,78th Street,"444 78th St, Brooklyn, NY 11209, USA",40.6278319,-74.024872
Brokered by Douglas Elliman  -111 Fifth Ave,Multi-family home for sale,5975000,12,4.0,2184.207862,24 Fiske Pl,"Brooklyn, NY 11215","24 Fiske PlBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,Fiske Place,"24 Fiske Pl, Brooklyn, NY 11215, USA",40.6719889,-73.9755419
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2.3738608579684373,2184.207862,3026 Brighton 7th St,"Brooklyn, NY 11235","3026 Brighton 7th StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Brighton 7th Street,"3026 Brighton 7th St., Brooklyn, NY 11235, USA",40.5791234,-73.9613152
Brokered by Coldwell Banker Reliable Real Estate,Multi-family home for sale,3299000,5,3.0,2184.207862,180 Clermont Ave,"Brooklyn, NY 11205","180 Clermont AveBrooklyn, NY 11205",United States,New York,Kings County,Brooklyn,Clermont Avenue,"180 Clermont Ave, Brooklyn, NY 11205, USA",40.6923306,-73.9709219
Brokered by RE MAX Edge,House for sale,799000,3,2.0,2184.207862,935 E 32nd St,"Brooklyn, NY 11210","935 E 32nd StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 32nd Street,"935 E 32nd St, Brooklyn, NY 11210, USA",40.6284586,-73.9450168
Brokered by COMPASS REALTY CENTRAL INC,Multi-family home for sale,1560000,5,2.0,2184.207862,1919 67th St,"Brooklyn, NY 11204","1919 67th StBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,67th Street,"1919 67th St, Brooklyn, NY 11204, USA",40.6165009,-73.9885469
Brokered by EXIT ALL SEASONS REALTY,Multi-family home for sale,2700000,16,8.0,8000.0,59 Newell St,"Brooklyn, NY 11222","59 Newell StBrooklyn, NY 11222",United States,New York,Kings County,Brooklyn,Newel Street,"59 Newel St, Brooklyn, NY 11222, USA",40.7244706,-73.9473969
Brokered by Hometown Properties,House for sale,1049000,3,1.0,1683.0,467 82nd St,"Brooklyn, NY 11209","467 82nd StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,82nd Street,"467 82nd St, Brooklyn, NY 11209, USA",40.6249039,-74.0253417
Brokered by Momentum Real Estate Llc,Multi-family home for sale,928000,3,4.0,1640.0,223 43rd St,"Brooklyn, NY 11232","223 43rd StBrooklyn, NY 11232",United States,New York,Kings County,Brooklyn,43rd Street,"223 43rd St, Brooklyn, NY 11232, USA",40.6527672,-74.0120752
Brokered by Excell Choice Realty,House for sale,1439000,4,2.0,2184.207862,229 Monroe St,"Bedford Stuyvesant, NY 11216","229 Monroe StBedford Stuyvesant, NY 11216",United States,New York,Kings County,Brooklyn,Monroe Street,"229 Monroe St, Brooklyn, NY 11216, USA",40.6857744,-73.9493686
Brokered by Douglas Elliman - 237 Smith St,Co-op for sale,475000,2,1.0,975.0,2260 Benson Ave Apt 1L,"Brooklyn, NY 11214","2260 Benson Ave Apt 1LBrooklyn, NY 11214",United States,New York,Kings County,Brooklyn,2260,"2260 Benson Ave #1l, Brooklyn, NY 11214, USA",40.5989402,-73.9939759
Brokered by Keller Williams Rlty Landmark,Multi-family home for sale,789000,4,2.0,2184.207862,941 E 46th St,"Brooklyn, NY 11203","941 E 46th StBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,East 46th Street,"941 E 46th St, Brooklyn, NY 11203, USA",40.6382091,-73.9325492
Brokered by Corcoran Park Slope,Multi-family home for sale,4800000,5,6.0,2184.207862,206 Vanderbilt Ave,"Brooklyn, NY 11205","206 Vanderbilt AveBrooklyn, NY 11205",United States,New York,Kings County,Brooklyn,Vanderbilt Avenue,"206 Vanderbilt Ave, Brooklyn, NY 11205, USA",40.6912637,-73.9696573
