BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Corcoran East Side,Co-op for sale,1999000,3,3.0,1950.0,1192 Park Ave # 5D,"New York, NY 10128","1192 Park Ave # 5DNew York, NY 10128",New York,New York County,New York,Manhattan,1192,"1192 Park Ave #5d, New York, NY 10128, USA",40.7851745,-73.9538945
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1999000,2,2.0,2184.207862,969 Park Ave # 12F,"New York, NY 10028","969 Park Ave # 12FNew York, NY 10028",New York,New York County,New York,Manhattan,969,"969 Park Ave #12b, New York, NY 10028, USA",40.7776874,-73.9585526
Brokered by BHHS New York Properties,Condo for sale,1494000,1,2.0,1444.0,507 E 80th St Apt 1R,"New York, NY 10075","507 E 80th St Apt 1RNew York, NY 10075",New York,New York County,New York,Manhattan,507,"507 E 80th St #1r, New York, NY 10075, USA",40.7719269,-73.949189
Brokered by COMPASS,Co-op for sale,749000,2,1.0,1000.0,402 E 74th St Apt 4B,"Manhattan, NY 10021","402 E 74th St Apt 4BManhattan, NY 10021",New York,New York County,New York,Manhattan,402,"402 E 74th St #4b, New York, NY 10021, USA",40.7686208,-73.9544906
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,2465000,2,2.0,1400.0,311 W 83rd St Apt 5A,"New York, NY 10024","311 W 83rd St Apt 5ANew York, NY 10024",New York,New York County,New York,Manhattan,311,"311 W 83rd St #5a, New York, NY 10024, USA",40.7873301,-73.9797201
Brokered by COMPASS,Co-op for sale,1200000,2,2.0,2184.207862,64 E 94th St Apt 4E,"Manhattan, NY 10128","64 E 94th St Apt 4EManhattan, NY 10128",New York,New York County,New York,Manhattan,64,"64 E 94th St #4a, New York, NY 10128, USA",40.7854218,-73.9544887
Brokered by Corcoran SoHo,Co-op for sale,439000,3,1.0,475.0,54 E 8th St Apt 3L,"New York, NY 10003","54 E 8th St Apt 3LNew York, NY 10003",New York,New York County,New York,Manhattan,54,"54 E 8th St #3l, New York, NY 10003, USA",40.7308814,-73.9937801
Brokered by COMPASS,Condo for sale,1999999,4,4.0,2743.0,269 W 87th St Apt 8A,"Manhattan, NY 10024","269 W 87th St Apt 8AManhattan, NY 10024",New York,New York County,New York,Manhattan,269,"269 W 87th St #8a, New York, NY 10024, USA",40.7895034,-73.9769713
Brokered by Corcoran SoHo,House for sale,3498000,2,2.0,2046.0,18 Leonard St Apt 6B,"New York, NY 10013","18 Leonard St Apt 6BNew York, NY 10013",New York,New York County,New York,Manhattan,18,"18 Leonard St #6b, New York, NY 10013, USA",40.7184562,-74.008024
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,3995000,2,2.0,1283.0,25 Columbus Cir # 69F,"New York, NY 10019","25 Columbus Cir # 69FNew York, NY 10019",New York,New York County,New York,Manhattan,25,"25 Columbus Cir #69, New York, NY 10019, USA",40.7680474,-73.9835169
Brokered by Living NY - Main Office,Condo for sale,625000,1,1.0,692.0,300 W 135th St Apt 4L,"New York, NY 10030","300 W 135th St Apt 4LNew York, NY 10030",New York,New York County,New York,Manhattan,300,"300 W 135th St #4l, New York, NY 10030, USA",40.8166535,-73.9473569
Brokered by COMPASS,Co-op for sale,635000,1,1.0,2184.207862,305 W 86th St Unit 3C,"Manhattan, NY 10024","305 W 86th St Unit 3CManhattan, NY 10024",New York,New York County,New York,Manhattan,305,"305 W 86th St #3c, New York, NY 10024, USA",40.78932,-73.9782509
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,1500000,2,2.0,1600.0,33 W 67th St Unit 4RW,"New York, NY 10023","33 W 67th St Unit 4RWNew York, NY 10023",New York,New York County,New York,Manhattan,33,"33 W 67th St #4r, New York, NY 10023, USA",40.7739157,-73.9799267
Brokered by Corcoran West Side,Condo for sale,3150000,4,3.0,2263.0,2628 Broadway Apt 12A,"New York, NY 10025","2628 Broadway Apt 12ANew York, NY 10025",New York,New York County,New York,Manhattan,2628,"2628 Broadway #12a, New York, NY 10025, USA",40.7967552,-73.9696417
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,360000,3,1.0,2184.207862,317 W 54th St Apt 2E,"New York, NY 10019","317 W 54th St Apt 2ENew York, NY 10019",New York,New York County,New York,Manhattan,317,"317 W 54th St #2e, New York, NY 10019, USA",40.7654118,-73.9852527
Brokered by Brown Harris Stevens,Condo for sale,2649000,3,3.0,1500.0,325 Fifth Ave Unit 36A,"Manhattan, NY 10016","325 Fifth Ave Unit 36AManhattan, NY 10016",New York,New York County,New York,Manhattan,325,"325 5th Ave APT 36A, New York, NY 10016, USA",40.7473345,-73.9848617
Brokered by Corcoran East Side,Co-op for sale,614000,1,1.0,2184.207862,609 Columbus Ave Apt 14K,"New York, NY 10024","609 Columbus Ave Apt 14KNew York, NY 10024",New York,New York County,New York,Manhattan,609,"609 Columbus Ave #14k, New York, NY 10024, USA",40.7887084,-73.9700091
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,999999,1,2.0,807.0,10 Little West St Apt 20D,"New York, NY 10004","10 Little West St Apt 20DNew York, NY 10004",New York,New York County,New York,Manhattan,10,"10 Little W St #20d, New York, NY 10004, USA",40.7055917,-74.0172159
Brokered by Corcoran Park Avenue South,Condo for sale,729000,1,1.0,550.0,200 E 58th St Apt 14C,"New York, NY 10022","200 E 58th St Apt 14CNew York, NY 10022",New York,New York County,New York,Manhattan,200,"200 E 58th St #14c, New York, NY 10022, USA",40.7606485,-73.9668928
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,2045000,3,2.0,1039.0,301 W 53rd St Apt 19A,"New York, NY 10019","301 W 53rd St Apt 19ANew York, NY 10019",New York,New York County,New York,Manhattan,301,"301 W 53rd St #19a, New York, NY 10019, USA",40.7644959,-73.9851321
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,250000,1,1.0,800.0,6300 Riverdale Ave Apt 6C,"Bronx, NY 10471","6300 Riverdale Ave Apt 6CBronx, NY 10471",10471,United States,New York,The Bronx,6300,"6300 Riverdale Ave #6c, Bronx, NY 10471, USA",40.9127295,-73.9022248
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,3695000,2,2.0,1978.0,160 W 66th St Apt 57C,"New York, NY 10023","160 W 66th St Apt 57CNew York, NY 10023",New York,New York County,New York,Manhattan,160,"160 W 66th St #57b, New York, NY 10023, USA",40.774282,-73.9841771
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,2045000,3,2.0,1039.0,301 W 53rd St Apt 19A,"New York, NY 10019","301 W 53rd St Apt 19ANew York, NY 10019",New York,New York County,New York,Manhattan,301,"301 W 53rd St #19a, New York, NY 10019, USA",40.7644959,-73.9851321
Brokered by Corcoran Westside Columbus,Condo for sale,950000,2,2.0,1033.0,77 E 110th St Apt 7A,"New York, NY 10029","77 E 110th St Apt 7ANew York, NY 10029",New York,New York County,New York,Manhattan,77,"77 E 110th St #7a, New York, NY 10029, USA",40.7958546,-73.9464985
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,1599000,2,2.0,1094.0,135 E 54th St Apt 14M,"New York, NY 10022","135 E 54th St Apt 14MNew York, NY 10022",New York,New York County,New York,Manhattan,135,"135 E 54th St #14b, New York, NY 10022, USA",40.7592821,-73.9707592
Brokered by Corcoran Westside Columbus,Condo for sale,1850000,1,1.0,703.0,25 Fifth Ave Apt 5G,"New York, NY 10003","25 Fifth Ave Apt 5GNew York, NY 10003",New York,New York County,New York,Manhattan,25,"25 5th Ave #5g, New York, NY 10003, USA",40.7328142,-73.995445
Brokered by William Raveis New York City,Condo for sale,1395000,1,2.0,1220.0,20 Pine St Apt 2504,"New York, NY 10005","20 Pine St Apt 2504New York, NY 10005",New York,New York County,New York,Manhattan,20,"20 Pine St APT 2504, New York, NY 10005, USA",40.707729,-74.0097327
Brokered by City Connections Realty,Condop for sale,1080000,1,1.0,2184.207862,310 E 46th St Apt 23U,"New York, NY 10017","310 E 46th St Apt 23UNew York, NY 10017",New York,New York County,New York,Manhattan,310,"310 E 46th St #23a, New York, NY 10017, USA",40.751918,-73.9698335
Brokered by The Agency,Contingent,595000,3,1.0,2184.207862,3 Sheridan Sq Apt 2K,"New York, NY 10014","3 Sheridan Sq Apt 2KNew York, NY 10014",New York,New York County,New York,Manhattan,3,"3 Sheridan Square #2k, New York, NY 10014, USA",40.7329291,-74.0027905
Brokered by Corcoran East Side,Condo for sale,4995000,3,4.0,2184.0,1295 Madison Ave Apt 5A,"New York, NY 10128","1295 Madison Ave Apt 5ANew York, NY 10128",New York,New York County,New York,Manhattan,1295,"1295 Madison Ave #5a, New York, NY 10128, USA",40.7847977,-73.9556597
Brokered by Avenues - Headquarters,Condo for sale,695000,2,1.0,959.0,122 E 102nd St Apt 2B,"New York, NY 10029","122 E 102nd St Apt 2BNew York, NY 10029",New York,New York County,New York,Manhattan,122,"122 E 102nd St #2b, New York, NY 10029, USA",40.7897507,-73.9487257
"Brokered by Nest Seekers International, Westside",Condo for sale,15500000,5,6.0,4134.0,1965 Broadway Apt 28E,"New York, NY 10023","1965 Broadway Apt 28ENew York, NY 10023",New York,New York County,New York,Manhattan,1965,"1965 Broadway #28e, New York, NY 10023, USA",40.7744463,-73.9825007
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,1995000,2,2.0,1700.0,10 W 66th St Apt 30D,"New York, NY 10023","10 W 66th St Apt 30DNew York, NY 10023",New York,New York County,New York,Manhattan,10,"10 W 66th St #30d, New York, NY 10023, USA",40.7724058,-73.9797157
Brokered by Brown Harris Stevens,Condo for sale,3250000,2,2.0,1509.0,210 Lafayette St Ph 6G,"Manhattan, NY 10012","210 Lafayette St Ph 6GManhattan, NY 10012",New York,New York County,New York,Manhattan,210,"210 Lafayette St APT 6D, New York, NY 10012, USA",40.7217442,-73.998107
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,750000,1,1.0,750.0,170 W 81st St Apt 5B,"New York, NY 10024","170 W 81st St Apt 5BNew York, NY 10024",New York,New York County,New York,Manhattan,170,"170 W 81st St #5b, New York, NY 10024, USA",40.7840294,-73.9767127
Brokered by COMPASS,Co-op for sale,3950000,3,2.0,2184.207862,180 Riverside Dr Apt 6F,"Manhattan, NY 10024","180 Riverside Dr Apt 6FManhattan, NY 10024",New York,New York County,New York,Manhattan,180,"180 Riverside Dr #6b, New York, NY 10024, USA",40.7920875,-73.9773027
Brokered by Serhant,Condo for sale,4395000,5,5.0,3498.0,401 E 60th St Apt 4B,"New York, NY 10022","401 E 60th St Apt 4BNew York, NY 10022",New York,New York County,New York,Manhattan,401,"401 E 60th St #4b, New York, NY 10022, USA",40.7603031,-73.9610497
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,11250000,5,6.0,4357.0,995 Fifth Ave Unit 5S,"New York, NY 10028","995 Fifth Ave Unit 5SNew York, NY 10028",New York,New York County,New York,Manhattan,995,"995 5th Ave #5s, New York, NY 10028, USA",40.778004,-73.962547
Brokered by Douglas Elliman - 140 Franklin,Condo for sale,7500000,4,4.0,2811.0,30 Park Pl Apt 59A,"New York, NY 10007","30 Park Pl Apt 59ANew York, NY 10007",New York,New York County,New York,Manhattan,30,"30 Park Pl #59D, New York, NY 10007, USA",40.7127825,-74.0090376
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,635000,3,1.0,500.0,63 E 9th St Apt 5E,"New York, NY 10003","63 E 9th St Apt 5ENew York, NY 10003",New York,New York County,New York,Manhattan,63,"63 E 9th St #5e, New York, NY 10003, USA",40.7314129,-73.9921518
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,8575000,2,2.0,1830.0,25 Columbus Cir # 57B,"New York, NY 10019","25 Columbus Cir # 57BNew York, NY 10019",New York,New York County,New York,Manhattan,25,"25 Columbus Cir #57, New York, NY 10019, USA",40.7680474,-73.9835169
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,2500000,3,4.0,2184.207862,333 E 57th St Apt 12A,"Manhattan, NY 10022","333 E 57th St Apt 12AManhattan, NY 10022",New York,New York County,New York,Manhattan,333,"333 E 57th St # 12A, New York, NY 10022, USA",40.75896,-73.9637319
"Brokered by Nest Seekers International, Tribeca",Co-op for sale,2595000,3,4.0,2184.207862,39 Gramercy Park N Apt 3C,"New York, NY 10010","39 Gramercy Park N Apt 3CNew York, NY 10010",New York,New York County,New York,Manhattan,39,"39 Gramercy Park N #3c, New York, NY 10010, USA",40.737769,-73.9843803
Brokered by Corcoran Park Avenue South,Condo for sale,1200000,3,1.0,500.0,299 W 12th St Apt 3B,"New York, NY 10014","299 W 12th St Apt 3BNew York, NY 10014",New York,New York County,New York,Manhattan,299,"299 W 12th St #3b, New York, NY 10014, USA",40.7377431,-74.0052925
Brokered by Peter Ashe Real Estate- Peter Ashe Real Estate,Co-op for sale,8250000,2,3.0,3000.0,128 Central Park S Unit 10A,"New York, NY 10019","128 Central Park S Unit 10ANew York, NY 10019",New York,New York County,New York,Manhattan,128,"128 Central Park S #10a, New York, NY 10019, USA",40.7660187,-73.9775473
Brokered by Exp Realty,Condo for sale,2488000,2,2.0,1483.0,150 Nassau St Apt 2D,"New York, NY 10038","150 Nassau St Apt 2DNew York, NY 10038",New York,New York County,New York,Manhattan,150,"150 Nassau St #2d, New York, NY 10038, USA",40.7114624,-74.0059409
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,625000,1,1.0,2184.207862,64 E 94th St Apt 1G,"New York, NY 10128","64 E 94th St Apt 1GNew York, NY 10128",New York,New York County,New York,Manhattan,64,"64 E 94th St #1g, New York, NY 10128, USA",40.7854218,-73.9544887
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,4500000,2,2.0,2184.207862,870 Fifth Ave Apt 4D,"New York, NY 10065","870 Fifth Ave Apt 4DNew York, NY 10065",New York,New York County,New York,Manhattan,870,"870 5th Ave #4d, New York, NY 10065, USA",40.7699404,-73.9686033
Brokered by Corcoran East Side,Condo for sale,5200000,3,4.0,3400.0,29 W 85th St Apt 3,"New York, NY 10024","29 W 85th St Apt 3New York, NY 10024",New York,New York County,New York,Manhattan,29,"29 W 85th St APT 3, New York, NY 10024, USA",40.7852077,-73.9706676
Brokered by Corcoran East Side,Co-op for sale,2495000,3,3.0,2500.0,530 E 86th St # 7A,"New York, NY 10028","530 E 86th St # 7ANew York, NY 10028",New York,New York County,New York,Manhattan,530,"530 East 86th St #7a, New York, NY 10028, USA",40.7751383,-73.9457867
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,550000,1,1.0,2184.207862,225 E 74th St Apt 5M,"New York, NY 10021","225 E 74th St Apt 5MNew York, NY 10021",New York,New York County,New York,Manhattan,225,"225 E 74th St #5m, New York, NY 10021, USA",40.7706605,-73.9580748
Brokered by COMPASS,Co-op for sale,1099500,2,1.0,2184.207862,129 Barrow St Apt 2A,"Manhattan, NY 10014","129 Barrow St Apt 2AManhattan, NY 10014",New York,New York County,New York,Manhattan,129,"129 Barrow St #2a, New York, NY 10014, USA",40.731826,-74.0091497
Brokered by Brown Harris Stevens,Co-op for sale,2495000,2,2.0,2184.207862,45 Fifth Ave Unit 2AB,"Manhattan, NY 10003","45 Fifth Ave Unit 2ABManhattan, NY 10003",New York,New York County,New York,Manhattan,45,"45 5th Ave #2a, New York, NY 10003, USA",40.734217,-73.9946151
Brokered by Corcoran East Side,Condo for sale,4780000,2,2.0,1882.0,16 W 40th St Apt 25B,"New York, NY 10018","16 W 40th St Apt 25BNew York, NY 10018",New York,New York County,New York,Manhattan,16,"16 W 40th St #25b, New York, NY 10018, USA",40.752444,-73.982986
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,760000,1,1.0,700.0,404 E 66th St Apt 4N,"New York, NY 10065","404 E 66th St Apt 4NNew York, NY 10065",New York,New York County,New York,Manhattan,404,"404 E 66th St #4n, New York, NY 10065, USA",40.7636004,-73.9583523
Brokered by Deutsch Realty,Condo for sale,2350000,2,2.0,1628.0,207 E 57th St Apt 16B,"Manhattan, NY 10022","207 E 57th St Apt 16BManhattan, NY 10022",New York,New York County,New York,Manhattan,207,"207 E 57th St #16b, New York, NY 10022, USA",40.7602847,-73.9668148
Brokered by Corcoran SoHo,Co-op for sale,445000,3,1.0,550.0,230 E 79th St Apt 19C,"New York, NY 10075","230 E 79th St Apt 19CNew York, NY 10075",New York,New York County,New York,Manhattan,230,"230 E 79th St #19c, New York, NY 10075, USA",40.7735465,-73.9561566
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,4075000,3,3.0,2150.0,240 Riverside Blvd Apt 19B,"New York, NY 10069","240 Riverside Blvd Apt 19BNew York, NY 10069",New York,New York County,New York,Manhattan,240,"240 Riverside Blvd #19b, New York, NY 10023, USA",40.7804721,-73.9871434
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,995000,2,2.0,1015.0,2110 Frederick Douglass Blvd Apt 8D,"New York, NY 10026","2110 Frederick Douglass Blvd Apt 8DNew York, NY 10026",New York,New York County,New York,Manhattan,2110,"2110 Frederick Douglass Blvd #8d, New York, NY 10026, USA",40.8030984,-73.9559736
Brokered by Brown Harris Stevens,Co-op for sale,1995000,3,3.0,1800.0,418 E 59th St Apt 31B,"Manhattan, NY 10022","418 E 59th St Apt 31BManhattan, NY 10022",New York,New York County,New York,Manhattan,418,"418 E 59th St #31b, New York, NY 10022, USA",40.7590132,-73.9612618
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,7450000,3,2.0,5500.0,38 W 26th St Ph 12,"New York, NY 10010","38 W 26th St Ph 12New York, NY 10010",New York,New York County,New York,Manhattan,38,"38 W 26th St Apt 12a, New York, NY 10010, USA",40.7439988,-73.9898542
Brokered by Corcoran West Side,Co-op for sale,995000,1,1.0,2184.207862,230 Central Park W Apt 3K,"New York, NY 10024","230 Central Park W Apt 3KNew York, NY 10024",New York,New York County,New York,Manhattan,230,"230 Central Park W #3k, New York, NY 10024, USA",40.7836703,-73.9709274
Brokered by Douglas Elliman  -111 Fifth Ave,House for sale,485000,3,1.0,525.0,242 E 25th St Apt 3D,"New York, NY 10010","242 E 25th St Apt 3DNew York, NY 10010",New York,New York County,New York,Manhattan,242,"242 E 25th St #3d, New York, NY 10010, USA",40.7392184,-73.9805521
Brokered by COMPASS,Condo for sale,1588000,2,2.0,1108.0,30 W 61st St Apt 16D,"Manhattan, NY 10023","30 W 61st St Apt 16DManhattan, NY 10023",New York,New York County,New York,Manhattan,30,"30 W 61st St #16d, New York, NY 10023, USA",40.7701201,-73.9833141
Brokered by Corcoran Chelsea/Flatiron,House for sale,2695000,2,2.0,1750.0,12 W 18th St Apt 4E,"New York, NY 10011","12 W 18th St Apt 4ENew York, NY 10011",New York,New York County,New York,Manhattan,12,"12 W 18th St #4e, New York, NY 10011, USA",40.7388719,-73.9929549
Brokered by COMPASS,Condo for sale,848880,1,1.0,713.0,11 E 36th St Ste 404,"Manhattan, NY 10016","11 E 36th St Ste 404Manhattan, NY 10016",New York,New York County,New York,Manhattan,11,"11 E 36th St STE 404, New York, NY 10016, USA",40.7496366,-73.9825832
Brokered by Corcoran Westside Columbus,Condo for sale,3700000,3,3.0,1756.0,1280 Fifth Ave Apt 17B,"New York, NY 10029","1280 Fifth Ave Apt 17BNew York, NY 10029",New York,New York County,New York,Manhattan,1280,"1280 5th Ave #17b, New York, NY 10029, USA",40.7961886,-73.949116
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,990000,2,2.0,2184.207862,325 E 41st St Apt 601,"New York, NY 10017","325 E 41st St Apt 601New York, NY 10017",New York,New York County,New York,Manhattan,325,"325 E 41st St Apt 601, New York, NY 10017, USA",40.7490288,-73.9719957
Brokered by Corcoran East Side,Condo for sale,8525000,4,4.0,2863.0,126 E 86th St # 16A,"New York, NY 10028","126 E 86th St # 16ANew York, NY 10028",New York,New York County,New York,Manhattan,126,"126 East 86th St #16a, New York, NY 10028, USA",40.7794854,-73.9561419
Brokered by Nardoni Realty Inc.,Co-op for sale,799000,1,1.0,950.0,201 E 28th St Unit 7K,"New York, NY 10016","201 E 28th St Unit 7KNew York, NY 10016",New York,New York County,New York,Manhattan,201,"201 E 28th St #7k, New York, NY 10016, USA",40.7419819,-73.980516
Brokered by Corcoran West Side,Co-op for sale,765000,1,2.0,1000.0,17 W 54th St Apt 10F,"New York, NY 10019","17 W 54th St Apt 10FNew York, NY 10019",New York,New York County,New York,Manhattan,17,"17 W 54th St #10f, New York, NY 10019, USA",40.7617971,-73.9766275
Brokered by COMPASS,Co-op for sale,560000,1,1.0,2184.207862,320 E 42nd St Apt 3012,"Manhattan, NY 10017","320 E 42nd St Apt 3012Manhattan, NY 10017",New York,New York County,New York,Manhattan,320,"320 E 42nd St Apt 3012, New York, NY 10017, USA",40.7494678,-73.9717468
Brokered by Corcoran East Side,Condo for sale,3795000,3,3.0,1981.0,200 E 62nd St Apt 19A,"New York, NY 10065","200 E 62nd St Apt 19ANew York, NY 10065",New York,New York County,New York,Manhattan,200,"200 E 62nd St #19a, New York, NY 10065, USA",40.7630942,-73.9649721
Brokered by Corcoran East Side,Condo for sale,8525000,4,4.0,2863.0,126 E 86th St # 16A,"New York, NY 10028","126 E 86th St # 16ANew York, NY 10028",New York,New York County,New York,Manhattan,126,"126 East 86th St #16a, New York, NY 10028, USA",40.7794854,-73.9561419
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,3275000,3,3.0,2184.207862,8 E 83rd St Units 11 & 12D,"Manhattan, NY 10028","8 E 83rd St Units 11 & 12DManhattan, NY 10028",New York,New York County,New York,Manhattan,8,"8 East 83rd St Tenants Corporation, 8 E 83rd St, New York, NY 10028, USA",40.779101,-73.961095
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,3795000,3,3.0,2184.207862,31 E 72nd St Apt 3B,"New York, NY 10021","31 E 72nd St Apt 3BNew York, NY 10021",New York,New York County,New York,Manhattan,31,"31 E 72nd St #3b, New York, NY 10021, USA",40.7719215,-73.9650839
Brokered by Corcoran East Side,Condo for sale,1850000,2,2.0,1322.0,40 Broad St Ph 3F,"New York, NY 10004","40 Broad St Ph 3FNew York, NY 10004",New York,New York County,New York,Manhattan,40,"40 Broad St Fl 3, New York, NY 10004, USA",40.7060214,-74.0117866
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,5250000,3,3.0,2950.0,60 E 55th St Ph 3,"New York, NY 10022","60 E 55th St Ph 3New York, NY 10022",New York,New York County,New York,Manhattan,60,"60 E 55th St #3, New York, NY 10022, USA",40.760525,-73.972787
Brokered by REAL NEW YORK - Lower East Side,Co-op for sale,500000,1,1.0,2184.207862,346 W 56th St Apt 1A,"New York, NY 10019","346 W 56th St Apt 1ANew York, NY 10019",New York,New York County,New York,Manhattan,346,"346 W 56th St #1a, New York, NY 10019, USA",40.7667403,-73.9855052
Brokered by Corcoran Park Avenue South,Pending,625000,1,1.0,2184.207862,281 W 11th St Apt 4A,"New York, NY 10014","281 W 11th St Apt 4ANew York, NY 10014",New York,New York County,New York,Manhattan,281,"281 W 11th St #4a, New York, NY 10014, USA",40.7362044,-74.0047875
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,15000000,6,8.0,2184.207862,895 Park Ave # 6 & 7A,"New York, NY 10075","895 Park Ave # 6 & 7ANew York, NY 10075",New York,New York County,New York,Manhattan,895,"895 Park Ave #7, New York, NY 10075, USA",40.7753111,-73.9603272
Brokered by William Raveis New York City,Contingent,499000,1,1.0,2184.207862,120 E 36th St Apt 10C,"New York, NY 10016","120 E 36th St Apt 10CNew York, NY 10016",New York,New York County,New York,Manhattan,120,"120 E 36th St #10c, New York, NY 10016, USA",40.7477728,-73.9794793
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,3585000,3,3.0,2237.0,344 W 72nd St Apt 609,"New York, NY 10023","344 W 72nd St Apt 609New York, NY 10023",New York,New York County,New York,Manhattan,344,"344 W 72nd St #609, New York, NY 10023, USA",40.7803967,-73.9864464
Brokered by Corcoran Chelsea/Flatiron,Multi-family home for sale,5000000,3,3.0,1845.0,215 Sullivan St Apt 5E,"New York, NY 10012","215 Sullivan St Apt 5ENew York, NY 10012",New York,New York County,New York,Manhattan,215,"215 Sullivan St #5e, New York, NY 10012, USA",40.7293399,-73.9998507
Brokered by Keller Williams NYC,Condo for sale,2995000,2,2.0,1784.0,721 Fifth Ave Unit 52K,"New York, NY 10022","721 Fifth Ave Unit 52KNew York, NY 10022",New York,New York County,New York,Manhattan,721,"721 5th Ave Suite 52D, New York, NY 10022, USA",40.762394,-73.9739039
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,1995000,2,2.0,2184.207862,8 E 83rd St # 8G,"New York, NY 10028","8 E 83rd St # 8GNew York, NY 10028",New York,New York County,New York,Manhattan,8,"8 E 83rd St # 8b, New York, NY 10028, USA",40.7793278,-73.9615999
Brokered by Corcoran SoHo,Co-op for sale,749000,1,1.0,2184.207862,170 E 92nd St # 4CD,"New York, NY 10128","170 E 92nd St # 4CDNew York, NY 10128",New York,New York County,New York,Manhattan,170,"170 E 92nd St #4c, New York, NY 10128, USA",40.782693,-73.9517106
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,1995000,2,2.0,2184.207862,8 E 83rd St # 8G,"New York, NY 10028","8 E 83rd St # 8GNew York, NY 10028",New York,New York County,New York,Manhattan,8,"8 E 83rd St # 8b, New York, NY 10028, USA",40.7793278,-73.9615999
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,3250000,3,3.0,2610.0,563 Park Ave Apt 10E,"New York, NY 10065","563 Park Ave Apt 10ENew York, NY 10065",New York,New York County,New York,Manhattan,563,"563 Park Ave #10e, New York, NY 10065, USA",40.7647756,-73.9679827
Brokered by The Agency,Co-op for sale,1575000,2,2.0,1157.0,165 W End Ave Apt 7K,"New York, NY 10023","165 W End Ave Apt 7KNew York, NY 10023",New York,New York County,New York,Manhattan,165,"165 West End Ave #7k, New York, NY 10023, USA",40.777244,-73.9868738
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,975000,2,1.0,2184.207862,300 Riverside Dr Apt 8H,"New York, NY 10025","300 Riverside Dr Apt 8HNew York, NY 10025",New York,New York County,New York,Manhattan,300,"300 Riverside Dr #8h, New York, NY 10025, USA",40.7997797,-73.9713866
Brokered by R New York,Condo for sale,2300000,3,3.0,1700.0,330 E 38th St Apt 12N,"New York, NY 10016","330 E 38th St Apt 12NNew York, NY 10016",New York,New York County,New York,Manhattan,330,"330 E 38th St #12n, New York, NY 10016, USA",40.7462651,-73.972462
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,6750000,2,2.0,2320.0,15 Hudson Yards Apt 66B,"New York, NY 10001","15 Hudson Yards Apt 66BNew York, NY 10001",New York,New York County,New York,Manhattan,15,"15 Hudson Yards #66, New York, NY 10001, USA",40.7537586,-74.003221
Brokered by COMPASS,Condo for sale,799000,1,1.0,2184.207862,300 E 40th St Apt 30N,"Manhattan, NY 10016","300 E 40th St Apt 30NManhattan, NY 10016",New York,New York County,New York,Manhattan,300,"300 E 40th St Apt 30n, New York, NY 10016, USA",40.7484135,-73.9731998
Brokered by Douglas Elliman - 140 Franklin,Co-op for sale,600000,1,1.0,750.0,210 W 103rd St Apt 5F,"New York, NY 10025","210 W 103rd St Apt 5FNew York, NY 10025",New York,New York County,New York,Manhattan,210,"210 W 103rd St #5f, New York, NY 10025, USA",40.7986646,-73.9678976
